,0,1,2,3,4,5,6,7,8,9,10
431,0.03078193196569523,0.034675776882629905,0.040757110170009825,0.04420501334802307,0.04633063661038295,0.04812587230839993,0.050298867075862064,0.05189626515839796,0.053036252893434055,0.054007924802166096,0.05463385266024323
432,0.021121975765508005,0.02589847207760998,0.03126752342324468,0.035689531182565126,0.03942876799851813,0.042217447665482744,0.04418359511194625,0.0460421039324056,0.047476978658261504,0.048336358892034026,0.04900127974621904
435,0.009416027872040877,0.014041038337541556,0.018015177613581512,0.02117773468643025,0.023808668934429456,0.02665583370990454,0.029261883678274425,0.03161946914496294,0.03324926453778676,0.03433900550066693,0.03510682632202555
440,0.022626241574454586,0.03338960695951476,0.03685946859619704,0.04138870825629826,0.04535615621028355,0.04880483631853261,0.052103172526554165,0.05496911782253422,0.056394261960884706,0.05736570042230693,0.05822499549830962
445,0.004537381105578553,0.008027613135750733,0.010491715001421875,0.012858254392160928,0.01540839480345857,0.017673249614735154,0.019796507287750065,0.022033224751231373,0.02409249813783021,0.02548882274006281,0.026404029230710835
454,0.005769362953554902,0.00818757246508306,0.01022325993407025,0.011686837224413993,0.013124124451774022,0.01485395273553991,0.016289951564967153,0.017309918599317853,0.018386510285850477,0.019064035968012094,0.0198464971567478
457,0.0032553814312603624,0.006166623021557016,0.010344108401719732,0.014170262416728363,0.01703970420860057,0.02116500328050619,0.024008351329916633,0.02593990114848932,0.027552146910561737,0.02911037526682847,0.030444703366685477
461,0.0074757716744986435,0.012028675348743856,0.015714264921944943,0.018000622209714878,0.020590430865341847,0.02281366910785454,0.02645957305988289,0.028737451001849434,0.030398463631450934,0.03166211290735077,0.03292423945037526
462,0.005141446807394923,0.007942937674653927,0.0104729948357003,0.01298222928864834,0.014594862564361932,0.016777372156423165,0.018233209216511392,0.019601000427980075,0.020822237934181476,0.02263812232192397,0.02382337026418102
467,0.0036811682629831477,0.00657489146292578,0.009606944607116641,0.01285016636400782,0.015141550824836925,0.017016000336319115,0.018553752003912072,0.019808515136983784,0.021167247624540586,0.022198424264215033,0.02279798385352727
471,0.0035320770132031276,0.006304569834790108,0.008283334892682293,0.010132648901518881,0.012808922370708187,0.014720832508052561,0.016028826926330786,0.017423532256399255,0.01874370129608649,0.019599891621600474,0.020046962646671163
491,0.002283635989211219,0.004547003229483648,0.0067794641871297134,0.008948529091667212,0.011005782688745747,0.013229667305156512,0.015082895283584863,0.017943556540559458,0.0199967168561479,0.022206819903753283,0.0228470725799248
493,0.01724518529205543,0.03513323274344393,0.03903310356073575,0.0422675986125407,0.045021213568116614,0.047256344030049635,0.049271185240935766,0.051246335887360384,0.0527282603093695,0.053424985579573314,0.05521814471329012
494,0.0036765137900905964,0.0071991496155893175,0.010233307057371577,0.012893222864115095,0.01675838767068205,0.01904603726559284,0.020868751143642172,0.02267902331863747,0.024166985777017147,0.025711717102598453,0.026071370073813105
500,0.0023079968042348797,0.004608975158114537,0.006624610639264561,0.008320882396499973,0.011463422912772026,0.013667804093568936,0.016730928768428188,0.018312113698449428,0.019887064687835965,0.02071016757613453,0.02115111944840553
502,0.017809974101193338,0.02452672932460198,0.031217011135342587,0.0384515234804621,0.044783017809593595,0.0488843173959671,0.05186964933240579,0.05513218949277787,0.05827692236632209,0.06027727416483519,0.06185433821072461
505,0.008201060443558617,0.01121401114638143,0.014092329113727708,0.017158264687771707,0.019287958241814618,0.022144962830738413,0.023817429948584823,0.02548392092580465,0.027141369503809742,0.028207176722289673,0.029023733890829684
510,0.004104845684877789,0.007255167911416671,0.010042073652312467,0.01158826574377525,0.014774588324766857,0.016628926831951607,0.01802777476763784,0.019294969899019132,0.020661709334690692,0.021675865924900894,0.022444494444401553
511,0.006306163317250979,0.010470567929119712,0.014084664431209148,0.017379678019871947,0.020269470008029367,0.02266335253710927,0.02475158956166379,0.02914666291009982,0.032620788081548446,0.034351979863042836,0.03574276622361083
514,0.005783726597827554,0.010177305532741543,0.012455227069465447,0.013970353812947645,0.015455751278614982,0.016500985785832478,0.017968223420995577,0.01979645544445552,0.021165521168352797,0.022138160620338354,0.023115481938535076
516,0.004226772999929573,0.007201330964652586,0.01003516494181933,0.012691803282360636,0.015480255314207936,0.01777346365051613,0.019149613260241005,0.02064131271509617,0.02176113059863971,0.02266780448463368,0.023355829012261187
517,0.0029860341864964557,0.005848527179001861,0.008471744596336372,0.010533211833304357,0.01234918900162807,0.01440990966854605,0.01644594296038915,0.019140215615949807,0.020497248643706056,0.02146791876294718,0.022003730882733108
521,0.0024241182887627666,0.0046815762360084,0.006619718517621775,0.009081657007874444,0.010646247393322095,0.012738109664702013,0.014410184663595782,0.015259871182615625,0.015970842906953164,0.016453010465543594,0.016864115892040954
526,0.003700386822858781,0.0073495606406838165,0.00990915979229079,0.013646849748419232,0.015240739971762451,0.01675115939252214,0.018229632185184363,0.020011266391750215,0.021461804620489744,0.022834239678603208,0.02388958218671089
527,0.003332464340728758,0.00800911967019824,0.010283971879412102,0.01298016903184318,0.01603066444092116,0.017992355089161527,0.019599892534340246,0.021038509160477226,0.022307433237882757,0.02324197472313072,0.023932884806820764
534,0.003086758637432241,0.005512227469011033,0.007791352758218517,0.009536838708296469,0.011372934849899319,0.013212561520415389,0.014627051837317717,0.015878856421991938,0.016883316394964987,0.017888500383948958,0.01864963324722857
536,0.002451835489502119,0.005710214889986243,0.007520481417420899,0.009467731618700403,0.011358969450902978,0.014714170367813084,0.016494431092423878,0.018456155333058333,0.020416008156638688,0.021746160075636345,0.022736218507539818
537,0.0038525100146252766,0.007386952213026099,0.010858044172482373,0.014079834037565297,0.016437577917429724,0.018277113300308456,0.019955360662733734,0.02158329847757401,0.02307318032656669,0.023885307828390157,0.024621606164439314
541,0.0028199632833582067,0.005093124866267562,0.006900753621924105,0.008403901434624328,0.009858327971872582,0.01165884241751991,0.013297785124342765,0.014602203477553588,0.015848769534681284,0.017097792745345175,0.017831614844341148
542,0.0067680015754726375,0.012223102502824545,0.01452554527658212,0.016549283029364537,0.018186278250992505,0.019709850536593243,0.021087401069312284,0.022317218574652298,0.02329231533726195,0.024161011097349472,0.024966393275152043
549,0.004328240282800766,0.00853649410625934,0.0114938301564117,0.015820207537240782,0.018056324037402982,0.02003127340838229,0.021928055876772268,0.023222973784235323,0.024263039218087368,0.025217603849460035,0.026128467497032015
550,0.004498852756235849,0.008007124538668475,0.011706014035592127,0.014710866790805133,0.017721010789918945,0.019957911594345568,0.021686090607156983,0.02356921663383993,0.024983047816579895,0.027311203725523647,0.028354418092680467
551,0.0035699659484467183,0.0068511401819004725,0.009189965742783635,0.01161113815755177,0.01325311455333067,0.014569145601175393,0.015971018284749783,0.017344070865389583,0.01862624051029682,0.019908755315909632,0.02036380302227747
555,0.008247293904487973,0.010531802405751467,0.012817135729200624,0.015045778437919877,0.01813566515551368,0.01941694609876221,0.021357953935277063,0.022429011024541312,0.023614178939575292,0.024493562638483568,0.025240100946966493
556,0.0031530407621829237,0.005817390566964953,0.008318110208944574,0.009993221282773801,0.011738547843473945,0.012918956508631507,0.014102181192780505,0.014722846598780648,0.015306605889113034,0.015872794473364205,0.016248502110929652
561,0.007577325205786245,0.010898568042960743,0.016721445930515166,0.019909635577826212,0.022537805841359004,0.02496097439760525,0.02645723621138485,0.027539506216819554,0.028657550304954982,0.029606143956167896,0.030246651237058608
566,0.0026187693167266657,0.005074378138113844,0.008458155319719052,0.011617001243230618,0.013843671706412874,0.01620562401678427,0.01929110573185233,0.02124347238537483,0.023035051152545116,0.024254488408403163,0.025135182382336807
568,0.0054902462794844675,0.00843290578168232,0.01097984074934677,0.01364459257802808,0.01634111623109269,0.019073180361330433,0.021393780806149287,0.023116761184277745,0.02439110868757277,0.02528025744906115,0.026239524097496636
569,0.0032442586842695853,0.005163909209090267,0.006972936080515968,0.008709411213762452,0.010356305305652902,0.011940127992921878,0.013344323033343097,0.015038146839698063,0.016594794878814545,0.018031612430906674,0.019262441202327008
570,0.014056831313084994,0.016912880526397167,0.020073313268240356,0.022303104287432762,0.024312010376873916,0.026251485730728996,0.028005991709036615,0.02974727050835302,0.03081741338303301,0.03183635866421042,0.03255690438620862
571,0.005672557308376236,0.012258867244932858,0.014401380454834967,0.018255535903018205,0.022704218845601032,0.02989425530991363,0.031992737219459055,0.03400886047439711,0.03581177685108783,0.03718145707706899,0.03827901406738099
