,neuron_id,motSVD_dim0,motSVD_dim1,motSVD_dim2,motSVD_dim3,motSVD_dim4,opto_boxcar,opto_offset,opto_onset,paw_motion,pupil_diameter,score,acronym,subject,date,pid
608,80,0.000578269841082002,0.002496675190801656,0.0008514281767633136,0.012638371520428793,0.0020953058724388907,6.958216802188666e-06,0.0015193454699646836,0.0008489860333935617,0.0028164723726564755,0.001804467106421015,0.02565627980075258,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
609,81,0.07391718391216362,0.008257095483317878,0.002217054638429028,0.0019398634113151347,0.005451825542865607,0.0006429792285668201,0.0006273055953340823,0.0005819524958875499,0.0015712696491744227,0.005260743756999586,0.10046727371405373,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
610,82,0.007110778002630602,0.0005258882538917709,0.002386192423589506,0.0012145302727276652,0.01387382383233493,0.0004492961900987025,0.0019329162673239475,0.003453057464734677,0.0052613581948114385,0.009940418034336429,0.04614825893647967,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
611,86,0.007763280065613443,3.575779129172396e-05,0.0012774412981321204,0.002717151957550734,0.0009113963336652153,0.00020000458459223935,0.0016934250756197589,0.0006352322905185392,0.0004437187265531328,0.0033362437875236184,0.019013651911060636,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
612,87,0.0010747719193791028,0.0015372980530227176,0.00011579283969931353,3.466688812492347e-05,0.0009337559422760711,6.308409348232402e-07,0.00043620122758913915,0.0009831285201771234,0.0014889847322492322,0.010564454410225133,0.01716968537367758,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
613,91,0.000571540003419968,0.003236642491077024,0.008747811158982599,0.0017071713071463712,0.01659710905163425,5.461203999912456e-06,0.0007660280912209494,0.000922991144827412,0.0019689067633122947,0.0008140048359712715,0.035337666051592054,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
614,98,0.0033389702003577826,0.0017899641243319664,0.000553166105455305,0.0004945459325798041,0.0004832659754532287,0.00023323671425135029,0.0005674412028844333,0.000261913261025315,9.197023324281073e-05,0.00035313529608194116,0.008167609045663937,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
615,101,0.023009024109318155,0.0020684253221030513,0.017228573862808405,0.006644763244833207,0.01038702580368478,1.9902466874666125e-05,0.0029487248560607915,0.0012918129231410669,0.000653664613700311,0.001748761380642505,0.06600067858316694,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
616,109,0.0029467685150689205,0.0017949080269920037,0.00010289330431800803,0.0006895199963040666,0.0007740702382428299,3.717739955821919e-05,0.001154929522017567,0.00012025648808278167,0.000152543934087368,0.013067462073924618,0.020840529498596272,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
617,114,0.0008435624688439836,0.0025725520314520134,0.004642190796551038,0.0004827664181488167,0.0015653298663966808,0.00043273358983753063,0.001041487581846634,0.000223699085452167,0.0004792526303987188,0.0018884103957768072,0.01417198486470439,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
618,119,0.005004435467148016,0.00030049762994210916,0.0005322845767307127,0.0006472916618780467,0.00017136376532678188,3.6967266259901876e-05,9.347633010237111e-05,4.4205924837226185e-05,0.00032862726538218645,0.0038655675457961447,0.011024717433403497,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
619,120,0.0006843445638202716,0.0012614037009538448,0.0015085341973364308,0.0008802281709401338,0.0020502105561026607,1.595928375563993e-06,0.001098445818519811,0.0016930184116017433,0.00018308110749842843,0.00020792130896951644,0.009568783764118405,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
620,121,0.0012715943891855597,0.00030253671666280457,0.0020103096318835334,0.000519116933404562,0.0010898824142623331,0.00044544861212447717,0.0003186197592138784,0.0009414199039196047,0.0004737885625287763,0.001756062554395199,0.009128779477580728,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
621,123,0.0019531384343982605,0.0008845849396978966,0.0012493217872819873,0.005077923848647803,0.0008310901092339895,5.780359422169479e-05,0.00032491021520009156,0.00039103663932027466,0.0008067871901377144,0.0032089343472765375,0.014785531105416139,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
622,124,0.003136118398231802,0.0010976541322108568,0.0018764707379644863,0.00027553154724835327,0.0014132723731169472,0.00010700602401136905,0.0007302303869520799,0.0004685915549635933,0.0006687832149501194,0.0006567306873891399,0.010430389057038747,ORBl2/3,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
623,136,0.029745567383215987,0.0028034651035966363,0.0026265053303462516,0.000612405304764696,0.0005799704189118904,1.8901580085550762e-06,0.00018285467108902775,0.00015456851071882216,0.0010945160523110342,0.002104333830177385,0.039906076763140286,ORBl2/3,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
624,137,0.008732210871475465,0.00015737760905609743,0.0006679664141630015,0.0005859679559410136,0.00036058407563477335,5.771243504293366e-05,0.0014977422075944657,0.0013181386795481087,8.573083359986189e-05,0.0005792005596871874,0.01404263164174313,ORBl2/3,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
625,142,0.053946491329595836,0.002033875979711386,0.02388312050887642,0.007976490947389392,0.003277493704076928,8.804355381486495e-05,0.0006553256215308112,0.000635263895002347,0.0025909287695077277,0.004693360582020856,0.09978039489152635,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
626,146,0.009054268893790574,0.00032787355257013484,0.002938446922065463,0.0004450627416920927,0.0010046856238050683,2.6260450063597673e-05,0.000981509388479851,0.00018349462232170044,0.000449432565955421,0.0039966308602708,0.019407665621014702,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
627,150,0.00018272792174411912,0.0024385028523333796,0.000754981458494064,0.0012648221738849053,0.006666086644214642,2.3236021898020986e-05,0.0005088570119586855,0.0003257609929739891,0.0007376011735176213,0.0031508882626095636,0.01605346451362899,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
628,155,0.0026332708680325556,0.00048777187437398783,0.0012987575706284726,0.003850505977796237,0.013122932869075288,0.0009381715044555206,0.0016032347667312985,0.0008591307215433108,0.0008372239962167738,0.006053106707179734,0.03168410685603318,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
629,156,0.001500781519536365,0.0031697838447979354,0.0002179777090602908,0.00045879674587001595,0.0009832059186158926,5.223884659955047e-05,0.00100058458876362,0.0009457206545901986,0.0001659348679148298,6.799079210784154e-05,0.00856301548785654,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
630,157,0.003085225308919526,0.0025183281846531402,0.0010094372249617178,0.003291007028538906,0.0014698355897966309,3.866800828156158e-05,0.0015120583516631259,0.0005287408167007346,0.00201820829408228,0.021510013326540345,0.03698152213413797,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
631,158,0.03246777216796837,0.0031756557992960177,0.001515643543717915,0.00883021942703166,0.00167536582224459,0.00019395785042886082,0.0057810723556518395,0.001493902704766903,0.0037592552708215488,0.0007805132077652877,0.05967335814969299,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
632,160,0.12744955643848943,0.009326106140028156,0.0029600677687138255,0.004231701352883754,0.004401695462938671,7.580191628608901e-05,6.187011468417047e-05,0.001006244714989335,0.003306489514582678,0.0015088441042681033,0.1543283775278641,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
633,165,0.0024138189929984177,0.0024598689109402994,0.0004292389869895441,0.0006641555777077146,0.0007584261944687531,0.0005390130256017756,0.0018915551105618267,0.0019659979491234436,0.0005290197194703916,0.0047168048119616834,0.01636789927982385,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
634,167,0.07484050640675044,0.010706518715798086,0.020498494777520304,0.000920630254502175,0.002087052602009587,6.505258617639509e-05,0.0031971175871250423,0.0005243076589349638,0.0098237464165718,0.008711386203243965,0.13137481320863265,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
635,168,0.04797447899814611,0.0016515965978116665,0.01135745761868745,0.0011624123007440978,0.009578069647428022,8.398243525276072e-06,0.0003362460330477157,0.001039065939776651,0.009118271738428163,0.0065604808122387,0.08878647792983396,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
636,170,0.0012966101028765165,0.0008549787321898705,0.001252694674637178,0.007906859729445492,0.0023581919721431532,4.608894597823987e-05,0.0006027143366055254,0.0042085402502309854,0.006991682949437528,0.0035126585076625805,0.02903102020120707,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
637,176,0.08002488751661108,0.0009629646733182451,0.00031205005790979623,0.0020536951115123214,0.0028254639235391066,3.3764712894512883e-06,0.0004861008901676511,0.00020648124239452947,0.005441749580005317,0.00015664279741645082,0.09247341226416395,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
638,183,0.0008420922728286095,0.0009714677228060964,0.0002849153055519693,0.00013447530548360564,0.0015615713400668474,0.0001297344303015091,0.0013414471554347163,0.0005344425235589423,0.0017033303170700398,0.002920680507316753,0.010424156880419089,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
639,186,0.0023770274600363184,0.0004649142335280132,0.00035727781448358087,0.0005596558277882746,0.00251432281158237,0.00012177637524857232,0.002038552683976458,0.0015689295642848933,0.00044167609227574456,0.0009315091686662447,0.01137564203187047,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
640,187,0.002515492486498072,0.005172474436459962,0.0011317477033148116,4.701999073120078e-05,0.002584218591177745,0.00022023796104553295,0.0017161537358320045,0.000279443373756183,8.755267286741919e-05,0.011753614542314827,0.025507955493997758,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
641,190,0.03313769594206728,0.006029692836131861,0.0018803455892341114,0.0003692993005649514,0.001013384921580207,2.5728437968774998e-05,0.0012055489198616876,0.00033130714172413533,0.0051117955561030826,0.0025230451774557183,0.05162784382269203,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
642,193,0.05682113458808369,0.0075677800145387275,0.0018933831690433056,0.0050192585097798,0.01914571467702697,4.8484355690048275e-05,9.055227041965264e-05,0.0017322742545282654,0.00028226019379629097,0.02277513628053973,0.11537597831344648,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
643,200,0.005372385430525761,0.0007413072452656655,0.0008385901947201013,0.0007428541466065752,0.003252853706361858,0.00014974455953231658,0.0032247941396483792,0.00019071353266875146,0.0003348129915754505,0.0022817464972907375,0.01712980244419582,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
644,204,0.0009304905748601655,0.0018844047092969607,0.0022229465578003094,0.0015452069433963267,0.0006595902933327347,6.339086618956102e-06,0.0007570297043211216,0.0011358192876396167,0.00042913899924412746,0.0005277241660542886,0.010098690322564718,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
645,212,0.01088139196907445,0.004523825567163242,0.0006882817628974802,0.00039076564504902933,0.0008317490012658135,7.556383392559596e-06,0.0009579756060146272,0.0016606444957749655,0.0005003807009608119,0.0017703240168329692,0.02221289514842595,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
646,213,0.000555626438403567,0.002975667630816692,0.0025274600500277966,0.0021073435736282953,0.0007858312686813695,0.00017568467347739425,0.0007259588099384207,0.00036282231715145663,0.00031600658422570316,0.004097000744583856,0.014629402090934551,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
647,214,0.004772281117825794,0.0008314386903005566,0.0009467578413546729,0.0009500611311068496,0.003098289579655855,0.0001504484428692665,0.00013368465487839654,0.0008646562077958553,0.000494723726714219,0.00041761101494974806,0.012659952407451214,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
648,215,3.48298247977441e-05,0.0037884442405069496,0.0004196439414724251,0.0010644192034205968,0.000619892587687465,0.00015712367948717,0.0006100753131423886,0.00023593584940417855,0.0008816227971755186,0.004053164176108903,0.01186515161320334,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
649,217,0.0454992604526927,0.0013729189164648492,0.00014666868412693823,5.397680627206025e-05,0.00035639858767788635,9.332376830106792e-05,0.00047124657741703935,0.0009539633040978046,1.7906715428228637e-05,0.0027621402656116123,0.05172780407809019,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
650,219,0.00023008573149718714,0.00014384200866479624,0.00024397699646228066,0.0021050484704734362,0.00010344500428249859,1.8425908826835702e-05,0.00029969678242014464,0.002082986052862501,0.0014500723778819724,0.004500209466352434,0.011177788799723976,AId6b,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
651,224,0.0005486037532379529,0.0008491883682953949,0.00031807409397188735,0.0003559639241307311,0.00014246899723080464,0.0002575956941021085,0.002181475673734168,0.0007245254944876489,5.4830544124584435e-05,0.0026592795252255996,0.00809200606854088,MOs6b,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
652,226,0.0020342965008931513,0.0014010118137883776,0.00027975502346788694,0.0009686316534172068,0.0006701518127140149,0.0002636269134796976,0.00013025437463354272,8.818720753056564e-05,0.00018727450701383486,0.001839747056009755,0.007862936862948033,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
653,227,9.087449200839703e-05,0.0013258650099107205,0.0004709521555780194,7.281012270610177e-05,0.0006875073896757122,9.779094680673062e-05,0.000825033792603902,0.0014716039217571586,0.0005510529069816528,0.00016119181997331644,0.005754682558001711,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
654,228,0.0006154175289216912,0.0011274919753665458,0.00045815009902472337,0.0004982981202813486,0.0019588894398927525,1.4908771286403777e-05,0.0011362248399841013,0.0020007348310285833,0.0003127054481369962,0.0013132150655410513,0.009436036119464086,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
655,235,0.08277348883218816,0.0021034786408600237,0.0006040385095752443,0.021323331687051472,0.0008175598069388723,0.00022593104301882327,0.00019629171738300144,0.0013657173904497721,0.0013691367756427653,0.002212537201388365,0.11299151160449661,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
656,244,0.0011613665190498557,0.001604631440319526,0.0006917899954275164,0.00017715025252784677,0.002948028859890206,0.00026658484373354163,0.0011644460712501026,0.0008292927930924066,0.0045012560064564555,0.004888091795003158,0.018232638576750615,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
657,252,0.003335301326643947,6.453965184738397e-05,9.825775884197974e-05,6.596879482245743e-05,0.0006986230720730235,1.2353318666225022e-05,0.0008342113599872913,0.00021128082934396275,0.00026050451394166174,0.0007059388100478792,0.006286979436215812,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
658,256,0.0017391197356213528,0.0005067991232831082,0.0009826815721658555,0.0005879548437915938,0.000637036709320471,6.114354599229266e-05,0.0006893563426704219,0.00046960186526390224,0.00021294521269776823,0.00026611281663024844,0.006152751767437015,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
659,257,0.0064695668422067865,0.00016331543732439613,0.0008430118393402131,0.0006579783701261555,0.00022451780983012704,1.2000592104488561e-05,0.0001949462392661916,0.00016595964236598704,0.00022636472328729784,0.0013579457204961898,0.010315607216347722,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
660,262,0.0022177681716333275,0.0008652236963259119,0.00017028605200875013,0.005056502327414614,0.0006680570169089739,0.0004094822890012839,0.0007115579178181841,0.0015061595409588957,0.001303852892512336,0.0006181061533054866,0.013526996057887763,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
661,265,8.6112947341066e-05,0.000512139459439731,0.0007503723509949545,0.0017894639923655697,0.002208221449239711,0.00010273549958272898,0.0007295138560637904,0.0014395429370289703,0.011364996120881599,0.00035356515414086687,0.019336663767078988,MOs5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
662,286,0.026415183715010615,0.0001141729233876676,0.0019274624413418984,0.0028890240283343527,0.005565578286990336,0.0002164193254469149,0.0005255579974987601,0.0024526003735736435,0.002348491191822344,0.00622245529249299,0.04867694557589952,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
663,292,0.002100574060845517,0.000810328893283474,0.0007265051355546115,0.0006150374480911047,7.702469931580858e-05,0.00029975832733997176,0.0009375056847288343,0.0008489198702930079,0.000963622995499902,0.00017259333543862,0.007551870450391074,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
664,294,0.06278887338745764,0.003812791738699528,0.00674782773886784,0.006428429913253764,0.014610606888120103,0.00025561993844913644,3.6939874801356076e-05,0.002074946522514942,0.0005997620360946865,0.0003044584552778229,0.09766025649353682,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
665,299,0.0005772612304676406,0.002376050185323275,0.0002442332684112758,0.001207515336351661,0.00040625168034247316,0.0007540726912020901,0.00019459862267556804,0.0003928988627408536,0.00037369480025528645,0.001054627802870245,0.007581204480640369,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
666,304,0.0004224814577298286,0.00028123732610474406,0.0031959364454958727,0.00168868101019648,0.0022151656831799205,0.0003196393500360939,0.0009622234852481037,0.0002510110726662296,0.003743851613045135,0.001766288558342266,0.014846516002044674,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
667,319,0.04072997436914161,0.0008966578046827323,0.0035699353722404847,0.0038875568598155663,0.020757368971959234,2.1927109165043035e-06,0.00042247792729666056,0.00064577476316241,0.0028311888211093317,0.0012316201432046592,0.07497474774352919,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
668,322,0.005312033939381955,0.0018354265163103012,0.0004506034730547004,0.0003303483901568871,0.00040917369901738443,0.0004456576592253292,4.628869479861297e-05,0.0011674781466688433,0.00038760105779167553,0.0011862584718282942,0.011570870048233761,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
669,323,0.00859720272854414,0.015084991612932752,0.0014383912231962226,0.0028688045945797214,0.0007153369294354839,2.189589287437954e-06,0.00022080702040283562,0.0018219231931803082,0.0007051745012275346,0.0034745839593627315,0.03492940535214917,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
670,329,0.012848299660809248,0.005419058787554443,0.0009740958938795341,0.00031896833926914336,0.003048561295144747,1.673897888077036e-07,0.00062571872753725,0.0019250370738503886,0.0002724549869975723,2.2248202465435796e-05,0.02545461035729657,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
671,342,0.001749873971166327,0.0069216965152198995,0.0005465986477906082,0.0007472665484631325,0.00134505762252346,4.327215022648101e-05,0.001981487814419647,0.0011583294272029532,0.000381606663873546,0.003923752057233831,0.018798941418119886,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
672,359,0.001731281615631186,0.0004242795376611097,0.0008804615219429879,0.0035928249634019638,0.005413472699576594,1.3503013585047796e-05,0.00025997828130452927,0.0018225914149695432,0.003709583193833965,0.0007982683927306722,0.0186462446346376,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
673,364,0.04944166735573474,0.0001754322423384025,0.0015955311048543308,0.003130932009080878,0.007735278012960145,7.849762582035069e-05,3.8659151134989855e-05,0.0005284957776892085,0.0013871899845085967,0.004338384352596036,0.06845006761671768,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
674,365,0.0008469250705313014,0.00041079360934637155,0.0001657452589345354,0.00487072562593871,0.000897130441925964,1.6445295862754783e-05,0.0019126614736725278,0.0008642054724016246,0.005105956201979955,0.0015446071089547653,0.01663519555954851,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
675,369,0.005767813793889909,0.0031977875633703023,0.001660537090657388,0.00023211369522235792,0.0008270611083281976,0.000278466432064306,0.000509509697032895,0.0007634237509958064,0.0006161266586977021,0.002588402901487208,0.016441242691746072,ORBl2/3,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
676,381,0.0023100251116222603,0.0008181806547090664,0.0004691517019255187,0.0010349667131824836,0.0009632644715892313,4.756965699403981e-05,0.0007936245005025766,0.0008077974271754051,0.00020609333637611194,0.0004234631419828272,0.007874136716059743,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
677,385,0.0012194472900155517,0.00038153288146358655,0.0009042532177548912,0.0008289173112622228,0.0028990471642071913,4.391948804305379e-06,0.002378036374620862,9.169457023328054e-05,0.00903352393147494,0.0019102487010791425,0.019651093390916197,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
678,391,0.00021233110983220893,8.151232016428978e-05,0.00014034858483835677,1.6160414863630734e-05,0.0004630921827364354,2.648103425650916e-05,0.0002247378876124584,0.00042778313938762746,0.0011259497218473191,0.002123711745128265,0.004842108140667101,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
679,397,0.0084140886981654,0.025485410947224563,0.0019766784143016025,0.0089585689648769,0.0285269106200271,4.54996631780169e-05,0.0009666473688725308,0.0004474655811124162,0.0011284297817586442,0.004438231884022814,0.08038793192353999,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
680,399,0.005396312154420269,0.0020608323171193987,0.0006267739002356887,0.0004575195239274743,0.0008786414231164441,0.0002024653631008677,0.00030514183625363067,0.0025986588210972217,3.3785548444797975e-05,0.0006150319508557711,0.013175162838571564,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
681,400,0.015669445179517516,0.042029247702805805,0.008148308396925819,0.0008497953367212485,0.0012855763921735264,2.990908038846829e-05,0.00013206675581622918,0.0012703149202467623,0.0015636676347118295,0.01541267220794218,0.08639100360724938,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
682,403,0.0007087253628091927,0.0007282172797444808,0.0012656695067607693,0.0001297530334014585,0.0007440194230633468,7.298062263738636e-06,0.00043690591269329726,1.9882187174524724e-05,0.0001879658597446765,0.00033317252694009536,0.004561609154595581,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
683,407,0.05104136208594512,0.007389971445449506,0.0006949304070811291,0.01615766963854426,0.0007774302821584866,9.321574227161289e-05,0.0016425774147754701,0.001100711808564303,0.0007595456532056843,0.003808656903784624,0.0834660713817802,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
684,409,0.02971479157449619,0.0008050602093936376,0.0027799054800795586,0.002741817463201568,0.000691255693251458,0.000411815719623676,0.0004231631417580539,0.0010588842520261599,0.0014879628487555197,0.0010083950295366462,0.04112305141212247,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
685,411,0.005544985350013132,0.0002922191398871954,0.0006307868120710713,0.0007701830022949219,0.0018113582745582502,6.604142022215154e-05,0.00042874904171741335,0.00036738896613797145,0.0019989081512322704,0.000507032784381467,0.012417652942515844,ORBl6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
686,415,0.0021419235130654135,0.0008452314532859662,0.0005411664376476777,0.00024189266015661737,0.0002487738817272822,0.001400624940830264,0.0006418550997352446,0.0005252502474173415,2.192818365487348e-05,0.0017623097354377837,0.008370956152958464,MOs6b,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
687,417,0.0008087814387964798,0.003585333481926467,0.00021161858029306035,8.076932238854084e-05,0.00027554594673628863,4.808770619746383e-05,0.0028472938389634272,0.0005052284236296556,5.0782190092801827e-05,0.0023010853448811597,0.010714526273905345,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
688,418,0.0015955651329226939,0.006054526699691309,0.0009685627586444312,0.0007554678370357282,0.00037930390190665797,9.942112503269485e-06,0.0016734427043073596,0.0005827801941024058,0.0001047896332390108,0.01672690447153613,0.028851285445888997,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
689,420,0.00013549927954337182,0.00040557822650888475,0.001542712793116796,0.0015082424889648616,0.0004549040489011391,1.0109790732681923e-05,0.0009207798674724099,0.001991550530522468,0.00037710552985958934,0.001242757355196522,0.008589239910818725,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
690,422,0.08333963112477782,0.014185584162065612,0.0014579574519182348,0.007579907123227203,0.002265281541312558,0.0006754733114184841,0.0016124679485183258,8.377037856133196e-05,0.0014713102803594058,0.00174014823858748,0.11441153156074646,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
691,433,0.0073118091883416225,0.001564087602696329,0.00013444954195884762,0.0005448087561752413,0.0005517304195982176,0.00011171904084406048,0.0005636214878265156,0.0012742745472439365,0.0006405783179062041,0.0013128810042399852,0.01400995990683096,MOs6a,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
692,447,0.00033481528847700837,0.0003341624693683487,8.230596790959055e-05,0.00038214472674025224,0.0002999564155359291,0.0012610122450349426,0.0002276448522146035,0.0019044455541720184,8.415144959839083e-05,0.0014234227657303755,0.006334061734781349,PIR,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
693,488,0.0016535066642608953,0.0019509642009056805,0.0006599134495204328,0.0016821107208159214,0.0006239354702333166,0.0006588539793471737,0.0005292913322277881,0.0010404050823724642,0.000761001031703401,0.005565155957506063,0.015125137888893136,ORBl5,ZFM-03332,2022-02-16,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
