pid,eid,probe,subject,cluster_id,regions,dist_soma,group_label,type
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,556,PL6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,553,PL6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,550,PL6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,545,ILA6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,543,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,541,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,540,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,521,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,507,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,494,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,105,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
d8610288-4482-4fb9-bcca-26db1b02f189,803dd5b6-248a-4811-b36b-d7070bbfa3a1,probe00,ZFM-03332,70,DP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,451,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,456,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,559,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,514,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,620,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,459,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,463,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,464,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,468,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,471,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,473,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,475,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,484,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,485,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,501,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,504,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,363,SSp-bfd5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],2.0,FS
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,458,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,357,SSp-bfd5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,170,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,341,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,212,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,207,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,186,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,176,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,171,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,159,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,138,ec,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,136,AIp6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,132,AIp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,55,ee,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,50,ee,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,38,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,33,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,83,AIp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,25,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,124,AIp6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,622,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,260,CP,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,352,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,267,or,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,273,SSp-bfd6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,335,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,331,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,328,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,324,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,323,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,315,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,312,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,310,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,309,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,307,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,305,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,297,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,289,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,284,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,282,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,277,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,274,SSp-bfd6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,269,SSp-bfd6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,624,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,334,SSp-bfd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
4850f644-8665-4e24-8c3c-bfa86de2c0f5,865496ae-3206-4974-af44-2cff2f7023f2,probe01,ZFM-02600,271,SSp-bfd6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,388,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,389,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,397,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,405,ACAd5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,408,ACAd5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,425,ACAd5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,452,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,470,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,474,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,481,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,483,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,488,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,494,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,502,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,503,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,537,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,562,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,587,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,630,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,595,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,602,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,627,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,634,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,384,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,650,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,383,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,350,PL5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,69,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,70,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,81,ORBm5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,102,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,155,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,160,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
5712250f-7ea2-4f55-a7ac-15e855533225,865496ae-3206-4974-af44-2cff2f7023f2,probe00,ZFM-02600,165,ILA5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
