,Unnamed: 0,subject,date,eid,sert-cre,change_rate,time
447,5.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.399999999999999,-0.2249999999999999
448,6.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.266666666666667,-0.075
449,7.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.533333333333335,0.075
450,8.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.399999999999999,0.2249999999999999
451,9.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.0666666666666655,0.375
452,10.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,7.599999999999999,0.5249999999999999
453,11.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.333333333333332,0.675
454,12.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.466666666666666,0.825
455,13.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.666666666666666,0.975
456,14.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.200000000000001,1.125
457,15.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.866666666666665,1.275
458,16.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.533333333333334,1.4249999999999998
459,17.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.333333333333334,1.575
460,18.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.533333333333333,1.725
461,19.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.000000000000001,1.875
462,20.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.0,2.025
463,21.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.0666666666666655,2.175
464,22.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,3.8666666666666663,2.325
465,23.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.2,2.475
466,24.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.266666666666668,2.625
467,25.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.533333333333334,2.775
468,26.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.266666666666668,2.925
469,27.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.733333333333333,3.075
470,28.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,4.933333333333334,3.225
471,29.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,5.333333333333334,3.375
472,30.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,7.733333333333333,3.5249999999999995
473,31.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.399999999999999,3.675
474,32.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.133333333333335,3.825
475,33.0,ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,1,6.4,3.975
476,0.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.0,-0.975
477,1.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4,-0.825
478,2.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.9333333333333336,-0.675
479,3.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.666666666666667,-0.5249999999999999
480,4.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.3333333333333337,-0.375
481,5.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4000000000000004,-0.2249999999999999
482,6.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.6,-0.075
483,7.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.6,0.075
484,8.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.8666666666666665,0.2249999999999999
485,9.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.866666666666667,0.375
486,10.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4,0.5249999999999999
487,11.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.4666666666666668,0.675
488,12.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.4666666666666668,0.825
489,13.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.533333333333333,0.975
490,14.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.6,1.125
491,15.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.8,1.275
492,16.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,0.9333333333333332,1.4249999999999998
493,17.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.866666666666667,1.575
494,18.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,3.8666666666666663,1.725
495,19.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.0,1.875
496,20.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4000000000000004,2.025
497,21.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,3.733333333333333,2.175
498,22.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.4666666666666668,2.325
499,23.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.8,2.475
500,24.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4,2.625
501,25.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.7333333333333334,2.775
502,26.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.6,2.925
503,27.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.3333333333333337,3.075
504,28.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.1333333333333333,3.225
505,29.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,1.8666666666666665,3.375
506,30.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4000000000000004,3.5249999999999995
507,31.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.1333333333333333,3.675
508,32.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,2.4,3.825
509,33.0,ZFM-03324,2022-04-12,c5f0df31-60ca-42da-900d-7881fbc40c23,0,3.066666666666667,3.975
510,0.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.866666666666667,-0.975
511,1.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.133333333333334,-0.825
512,2.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.400000000000001,-0.675
513,3.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,8.933333333333334,-0.5249999999999999
514,4.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,10.800000000000002,-0.375
515,5.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,8.933333333333334,-0.2249999999999999
516,6.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,7.199999999999999,-0.075
517,7.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,8.000000000000002,0.075
518,8.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.466666666666669,0.2249999999999999
519,9.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.2,0.375
520,10.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.066666666666666,0.5249999999999999
521,11.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.933333333333332,0.675
522,12.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,7.866666666666666,0.825
523,13.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.933333333333333,0.975
524,14.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.333333333333332,1.125
525,15.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,4.4,1.275
526,16.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.6,1.4249999999999998
527,17.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,4.8,1.575
528,18.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,4.4,1.725
529,19.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.0,1.875
530,20.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.2,2.025
531,21.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.2,2.175
532,22.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,8.133333333333335,2.325
533,23.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.000000000000001,2.475
534,24.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,6.933333333333333,2.625
535,25.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.999999999999999,2.775
536,26.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,7.733333333333333,2.925
537,27.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.999999999999998,3.075
538,28.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,5.2,3.225
539,29.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,7.2,3.375
540,30.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.866666666666667,3.5249999999999995
541,31.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,9.6,3.675
542,32.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,8.8,3.825
543,33.0,ZFM-03330,2022-02-17,e3261da8-3d99-4cca-aabc-ef51ed2e5abc,1,7.2,3.975
544,0.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.733333333333334,-0.975
545,1.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.533333333333333,-0.825
546,2.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.266666666666667,-0.675
547,3.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.333333333333333,-0.5249999999999999
548,4.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.733333333333333,-0.375
549,5.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.066666666666667,-0.2249999999999999
550,6.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.8000000000000007,-0.075
551,7.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.733333333333333,0.075
552,8.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.6,0.2249999999999999
553,9.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.533333333333333,0.375
554,10.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.666666666666667,0.5249999999999999
555,11.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.8,0.675
556,12.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.0666666666666664,0.825
557,13.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.066666666666667,0.975
558,14.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,5.333333333333334,1.125
559,15.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.8666666666666663,1.275
560,16.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.533333333333333,1.4249999999999998
561,17.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.6000000000000005,1.575
562,18.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,4.933333333333334,1.725
563,19.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.0666666666666678,1.875
564,20.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,4.000000000000001,2.025
565,21.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,5.333333333333334,2.175
566,22.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.6000000000000005,2.325
567,23.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.066666666666667,2.475
568,24.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.2,2.625
569,25.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.666666666666667,2.775
570,26.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.4,2.925
571,27.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,6.133333333333334,3.075
572,28.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.4666666666666663,3.225
573,29.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,3.733333333333333,3.375
574,30.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,4.0,3.5249999999999995
575,31.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,4.266666666666666,3.675
576,32.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,2.9333333333333336,3.825
577,33.0,ZFM-04122,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,1,4.8,3.975
578,0.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,-0.975
579,1.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,-0.825
580,2.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.266666666666667,-0.675
581,3.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.7333333333333332,-0.5249999999999999
582,4.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.2666666666666666,-0.375
583,5.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.4,-0.2249999999999999
584,6.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.4666666666666668,-0.075
585,7.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.3333333333333337,0.075
586,8.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.8000000000000007,0.2249999999999999
587,9.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.2000000000000002,0.375
588,10.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.4,0.5249999999999999
589,11.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,0.675
590,12.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.6,0.825
591,13.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,0.8,0.975
592,14.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.1333333333333337,1.125
593,15.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.533333333333333,1.275
594,16.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.6,1.4249999999999998
595,17.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.333333333333333,1.575
596,18.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.5333333333333337,1.725
597,19.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.4666666666666666,1.875
598,20.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,0.9333333333333332,2.025
599,21.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.533333333333333,2.175
600,22.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.933333333333333,2.325
601,23.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,1.6,2.475
602,24.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.666666666666666,2.625
603,25.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.533333333333333,2.775
604,26.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.266666666666667,2.925
605,27.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.4000000000000004,3.075
606,28.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,3.066666666666667,3.225
607,29.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.9333333333333336,3.375
608,30.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,3.5249999999999995
609,31.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.2666666666666666,3.675
610,32.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,3.825
611,33.0,ZFM-03324,2022-04-14,91cb57bf-bf33-4fa4-9880-7c03da910ac2,0,2.0,3.975
612,0.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.6,-0.975
613,1.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.933333333333334,-0.825
614,2.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.666666666666668,-0.675
615,3.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.133333333333333,-0.5249999999999999
616,4.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.0,-0.375
617,5.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,7.066666666666668,-0.2249999999999999
618,6.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.200000000000001,-0.075
619,7.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.8,0.075
620,8.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,8.666666666666668,0.2249999999999999
621,9.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,7.466666666666668,0.375
622,10.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.8,0.5249999999999999
623,11.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.4,0.675
624,12.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,3.4666666666666663,0.825
625,13.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.2,0.975
626,14.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.933333333333334,1.125
627,15.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.333333333333334,1.275
628,16.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.666666666666667,1.4249999999999998
629,17.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.533333333333334,1.575
630,18.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.6,1.725
631,19.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.333333333333332,1.875
632,20.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.933333333333334,2.025
633,21.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.133333333333333,2.175
634,22.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.266666666666668,2.325
635,23.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.4,2.475
636,24.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,8.133333333333333,2.625
637,25.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,7.733333333333333,2.775
638,26.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,4.4,2.925
639,27.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.066666666666666,3.075
640,28.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,7.2,3.225
641,29.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.466666666666666,3.375
642,30.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.866666666666667,3.5249999999999995
643,31.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,7.199999999999999,3.675
644,32.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,6.133333333333335,3.825
645,33.0,ZFM-03329,2022-03-02,e0b73b6d-3409-441b-95ce-f22f5d22d380,1,5.7333333333333325,3.975
0,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,5.2,-0.975
1,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.533333333333332,-0.825
2,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,3.733333333333333,-0.675
3,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.133333333333333,-0.5249999999999999
4,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,6.8,-0.375
5,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,5.599999999999999,-0.22499999999999998
6,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.8,-0.075
7,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.933333333333334,0.075
8,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,6.133333333333335,0.22499999999999998
9,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,7.866666666666669,0.375
10,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,6.799999999999999,0.5249999999999999
11,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,5.2,0.675
12,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,10.133333333333335,0.825
13,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,7.999999999999999,0.975
14,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,9.333333333333332,1.125
15,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,7.866666666666666,1.275
16,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,6.8,1.4249999999999998
17,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,7.466666666666666,1.575
18,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,6.933333333333334,1.7249999999999999
19,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,5.333333333333334,1.875
20,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,3.733333333333334,2.025
21,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.3999999999999995,2.175
22,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,5.6,2.325
23,,ZFM-03330,2022-02-16,5244890d-9353-4cfe-a18e-23481883e3a4,1,4.666666666666667,2.4749999999999996
