Hz,region,baseline,stim,ratio,subject,date,probe
39.0625,ORB,-247.24323,-248.51318,0.9999841,ZFM-02600,2021-08-25,probe00
39.0625,mPFC,-246.10858,-251.0799,0.9926599,ZFM-02600,2021-08-25,probe00
41.50390625,M2,-251.10876,-256.76587,0.98003304,ZFM-02600,2021-08-25,probe00
41.50390625,ORB,-253.70605,-251.9053,1.0017111,ZFM-02600,2021-08-25,probe00
41.50390625,mPFC,-250.24835,-246.5797,0.99992156,ZFM-02600,2021-08-25,probe00
43.9453125,M2,-251.64706,-252.13104,0.9830948,ZFM-02600,2021-08-25,probe00
43.9453125,ORB,-255.31885,-253.0693,1.0208354,ZFM-02600,2021-08-25,probe00
43.9453125,mPFC,-252.87975,-247.30441,1.0231535,ZFM-02600,2021-08-25,probe00
46.38671875,M2,-255.36725,-253.78516,0.98287094,ZFM-02600,2021-08-25,probe00
46.38671875,ORB,-252.61276,-253.51195,0.99574566,ZFM-02600,2021-08-25,probe00
46.38671875,mPFC,-253.17664,-251.388,0.99775326,ZFM-02600,2021-08-25,probe00
48.828125,M2,-242.55444,-239.88446,0.99888223,ZFM-02600,2021-08-25,probe00
48.828125,ORB,-240.22557,-238.4065,1.0044191,ZFM-02600,2021-08-25,probe00
48.828125,mPFC,-240.27585,-240.62247,0.99525166,ZFM-02600,2021-08-25,probe00
51.26953125,M2,-240.66228,-241.8853,0.9934835,ZFM-02600,2021-08-25,probe00
51.26953125,ORB,-240.76456,-239.21857,1.0019414,ZFM-02600,2021-08-25,probe00
51.26953125,mPFC,-240.46051,-238.21631,1.0101128,ZFM-02600,2021-08-25,probe00
53.7109375,M2,-256.4922,-251.98648,1.0186106,ZFM-02600,2021-08-25,probe00
53.7109375,ORB,-261.1553,-253.14087,1.0146098,ZFM-02600,2021-08-25,probe00
53.7109375,mPFC,-256.79718,-251.33926,1.0122414,ZFM-02600,2021-08-25,probe00
56.15234375,M2,-256.6546,-260.69867,0.9899367,ZFM-02600,2021-08-25,probe00
56.15234375,ORB,-258.07623,-254.42764,1.0052686,ZFM-02600,2021-08-25,probe00
56.15234375,mPFC,-255.1847,-254.75858,0.99682367,ZFM-02600,2021-08-25,probe00
58.59375,M2,-256.4917,-257.61902,0.9892576,ZFM-02600,2021-08-25,probe00
58.59375,ORB,-254.32999,-256.70508,0.9939189,ZFM-02600,2021-08-25,probe00
58.59375,mPFC,-252.29874,-253.99695,0.9956851,ZFM-02600,2021-08-25,probe00
61.03515625,M2,-260.25745,-257.16583,0.99791646,ZFM-02600,2021-08-25,probe00
61.03515625,ORB,-255.66367,-256.37698,0.9797398,ZFM-02600,2021-08-25,probe00
61.03515625,mPFC,-255.20114,-253.91936,1.0095029,ZFM-02600,2021-08-25,probe00
63.4765625,M2,-255.91005,-258.36664,0.9937434,ZFM-02600,2021-08-25,probe00
63.4765625,ORB,-252.03204,-255.21146,0.980206,ZFM-02600,2021-08-25,probe00
63.4765625,mPFC,-252.00497,-255.54004,0.99470764,ZFM-02600,2021-08-25,probe00
65.91796875,M2,-263.04425,-259.44855,1.0058479,ZFM-02600,2021-08-25,probe00
65.91796875,ORB,-259.96588,-257.7375,1.0073705,ZFM-02600,2021-08-25,probe00
65.91796875,mPFC,-253.19244,-256.3462,0.9817014,ZFM-02600,2021-08-25,probe00
68.359375,M2,-260.59647,-259.38763,1.0082273,ZFM-02600,2021-08-25,probe00
68.359375,ORB,-257.05557,-261.377,0.9993937,ZFM-02600,2021-08-25,probe00
68.359375,mPFC,-253.21776,-262.75537,0.976779,ZFM-02600,2021-08-25,probe00
70.80078125,M2,-261.4911,-266.76288,0.9901927,ZFM-02600,2021-08-25,probe00
70.80078125,ORB,-257.61505,-259.94568,0.98347163,ZFM-02600,2021-08-25,probe00
70.80078125,mPFC,-255.00418,-262.63513,0.9785459,ZFM-02600,2021-08-25,probe00
73.2421875,M2,-263.18042,-272.78268,0.9744849,ZFM-02600,2021-08-25,probe00
73.2421875,ORB,-264.16138,-263.3327,0.9965545,ZFM-02600,2021-08-25,probe00
73.2421875,mPFC,-257.0042,-261.70108,0.9909334,ZFM-02600,2021-08-25,probe00
75.68359375,M2,-263.6839,-267.61615,0.97823274,ZFM-02600,2021-08-25,probe00
75.68359375,ORB,-266.9395,-266.85712,1.013298,ZFM-02600,2021-08-25,probe00
75.68359375,mPFC,-262.1997,-261.5421,1.0063357,ZFM-02600,2021-08-25,probe00
78.125,M2,-263.7284,-264.1864,1.0023937,ZFM-02600,2021-08-25,probe00
78.125,ORB,-263.505,-267.7544,0.9862651,ZFM-02600,2021-08-25,probe00
78.125,mPFC,-265.0523,-261.90643,1.0015717,ZFM-02600,2021-08-25,probe00
80.56640625,M2,-269.89178,-266.32132,0.9937304,ZFM-02600,2021-08-25,probe00
80.56640625,ORB,-265.2837,-265.24075,1.0014626,ZFM-02600,2021-08-25,probe00
80.56640625,mPFC,-263.68655,-264.93,0.99500275,ZFM-02600,2021-08-25,probe00
83.0078125,M2,-268.2385,-265.3139,0.9949074,ZFM-02600,2021-08-25,probe00
83.0078125,ORB,-269.90088,-269.36307,1.0143263,ZFM-02600,2021-08-25,probe00
83.0078125,mPFC,-267.98077,-266.3971,1.0095645,ZFM-02600,2021-08-25,probe00
85.44921875,M2,-265.21533,-273.92047,1.0034535,ZFM-02600,2021-08-25,probe00
85.44921875,ORB,-267.38892,-268.14783,0.9870809,ZFM-02600,2021-08-25,probe00
85.44921875,mPFC,-262.1919,-267.76572,0.9967861,ZFM-02600,2021-08-25,probe00
87.890625,M2,-270.36902,-275.2116,0.9855808,ZFM-02600,2021-08-25,probe00
87.890625,ORB,-266.13763,-270.41522,0.9873113,ZFM-02600,2021-08-25,probe00
87.890625,mPFC,-263.7801,-265.7876,0.9932791,ZFM-02600,2021-08-25,probe00
90.33203125,M2,-269.28046,-271.7117,1.0012754,ZFM-02600,2021-08-25,probe00
90.33203125,ORB,-269.90643,-267.9871,0.9999883,ZFM-02600,2021-08-25,probe00
90.33203125,mPFC,-265.49646,-266.1723,0.9982866,ZFM-02600,2021-08-25,probe00
92.7734375,M2,-271.30792,-269.68738,0.9871988,ZFM-02600,2021-08-25,probe00
92.7734375,ORB,-270.97412,-271.00812,1.0225159,ZFM-02600,2021-08-25,probe00
92.7734375,mPFC,-268.0751,-266.17584,1.004103,ZFM-02600,2021-08-25,probe00
95.21484375,M2,-272.64288,-274.26123,0.99865866,ZFM-02600,2021-08-25,probe00
95.21484375,ORB,-274.68976,-271.37677,1.0163388,ZFM-02600,2021-08-25,probe00
95.21484375,mPFC,-267.83386,-268.2505,1.0084225,ZFM-02600,2021-08-25,probe00
97.65625,M2,-270.3598,-271.3329,0.9835745,ZFM-02600,2021-08-25,probe00
97.65625,ORB,-268.86182,-267.6836,1.0166999,ZFM-02600,2021-08-25,probe00
97.65625,mPFC,-268.42624,-265.59302,1.007748,ZFM-02600,2021-08-25,probe00
100.09765625,M2,-267.4662,-266.89487,1.0008663,ZFM-02600,2021-08-25,probe00
100.09765625,ORB,-264.8354,-264.74472,0.99769986,ZFM-02600,2021-08-25,probe00
100.09765625,mPFC,-266.06653,-264.65067,1.0106723,ZFM-02600,2021-08-25,probe00
102.5390625,M2,-267.41095,-270.4947,0.9991369,ZFM-02600,2021-08-25,probe00
102.5390625,ORB,-268.09866,-271.36,0.99675,ZFM-02600,2021-08-25,probe00
102.5390625,mPFC,-270.34253,-271.07898,0.9993579,ZFM-02600,2021-08-25,probe00
104.98046875,M2,-271.36566,-275.52347,0.97828746,ZFM-02600,2021-08-25,probe00
104.98046875,ORB,-276.11163,-274.3314,1.0070078,ZFM-02600,2021-08-25,probe00
104.98046875,mPFC,-274.4261,-269.00165,1.020937,ZFM-02600,2021-08-25,probe00
107.421875,M2,-274.9693,-271.86206,1.0045266,ZFM-02600,2021-08-25,probe00
107.421875,ORB,-277.50293,-269.92773,1.0157824,ZFM-02600,2021-08-25,probe00
107.421875,mPFC,-273.75122,-268.5302,1.0321676,ZFM-02600,2021-08-25,probe00
109.86328125,M2,-276.89294,-272.4961,1.0017958,ZFM-02600,2021-08-25,probe00
109.86328125,ORB,-274.72992,-278.5895,1.0049562,ZFM-02600,2021-08-25,probe00
109.86328125,mPFC,-274.9525,-272.76904,1.0017643,ZFM-02600,2021-08-25,probe00
112.3046875,M2,-278.13702,-274.45563,1.0098507,ZFM-02600,2021-08-25,probe00
112.3046875,ORB,-273.297,-275.45483,0.99536395,ZFM-02600,2021-08-25,probe00
112.3046875,mPFC,-272.8463,-272.99017,0.9903203,ZFM-02600,2021-08-25,probe00
114.74609375,M2,-277.39783,-276.38794,1.0070853,ZFM-02600,2021-08-25,probe00
114.74609375,ORB,-279.02814,-275.21265,1.0097361,ZFM-02600,2021-08-25,probe00
114.74609375,mPFC,-272.88916,-272.5687,1.0035655,ZFM-02600,2021-08-25,probe00
117.1875,M2,-278.5402,-277.23068,1.005822,ZFM-02600,2021-08-25,probe00
117.1875,ORB,-278.48206,-278.90598,0.9895841,ZFM-02600,2021-08-25,probe00
117.1875,mPFC,-278.38232,-274.78662,1.0071895,ZFM-02600,2021-08-25,probe00
119.62890625,M2,-283.48492,-276.93152,1.0146474,ZFM-02600,2021-08-25,probe00
119.62890625,ORB,-277.36407,-277.65485,0.9986163,ZFM-02600,2021-08-25,probe00
119.62890625,mPFC,-277.34808,-278.05402,0.99572164,ZFM-02600,2021-08-25,probe00
122.0703125,M2,-280.2727,-275.98737,1.0097516,ZFM-02600,2021-08-25,probe00
122.0703125,ORB,-277.3399,-276.57156,1.0066276,ZFM-02600,2021-08-25,probe00
122.0703125,mPFC,-277.1696,-274.66202,1.0037258,ZFM-02600,2021-08-25,probe00
124.51171875,M2,-275.84827,-281.5036,0.9946711,ZFM-02600,2021-08-25,probe00
124.51171875,ORB,-277.67816,-278.91632,1.0009353,ZFM-02600,2021-08-25,probe00
124.51171875,mPFC,-277.15942,-277.90625,0.99842715,ZFM-02600,2021-08-25,probe00
126.953125,M2,-278.8285,-280.88034,0.99642754,ZFM-02600,2021-08-25,probe00
126.953125,ORB,-279.80844,-281.93988,0.9977573,ZFM-02600,2021-08-25,probe00
126.953125,mPFC,-276.05865,-277.83447,0.9919248,ZFM-02600,2021-08-25,probe00
129.39453125,M2,-276.57184,-278.76825,0.98230886,ZFM-02600,2021-08-25,probe00
129.39453125,ORB,-277.43726,-282.54492,0.97494984,ZFM-02600,2021-08-25,probe00
129.39453125,mPFC,-277.41797,-277.8905,1.0030775,ZFM-02600,2021-08-25,probe00
131.8359375,M2,-283.10553,-281.77728,1.0038049,ZFM-02600,2021-08-25,probe00
131.8359375,ORB,-278.47946,-278.16846,0.9976587,ZFM-02600,2021-08-25,probe00
131.8359375,mPFC,-277.60626,-277.1662,0.99692863,ZFM-02600,2021-08-25,probe00
134.27734375,M2,-284.50162,-282.56342,1.0119603,ZFM-02600,2021-08-25,probe00
134.27734375,ORB,-276.07492,-275.9007,1.0079836,ZFM-02600,2021-08-25,probe00
134.27734375,mPFC,-279.94196,-279.46057,1.0051643,ZFM-02600,2021-08-25,probe00
136.71875,M2,-282.34903,-280.6667,0.9988109,ZFM-02600,2021-08-25,probe00
136.71875,ORB,-277.51108,-277.81036,0.9972558,ZFM-02600,2021-08-25,probe00
136.71875,mPFC,-279.6917,-276.79572,1.0079814,ZFM-02600,2021-08-25,probe00
139.16015625,M2,-283.73737,-281.86926,1.0046432,ZFM-02600,2021-08-25,probe00
139.16015625,ORB,-282.20496,-275.99792,1.0257461,ZFM-02600,2021-08-25,probe00
139.16015625,mPFC,-280.1883,-278.40582,1.0132957,ZFM-02600,2021-08-25,probe00
141.6015625,M2,-282.39075,-281.74677,0.9987944,ZFM-02600,2021-08-25,probe00
141.6015625,ORB,-282.19183,-277.07916,1.0222774,ZFM-02600,2021-08-25,probe00
141.6015625,mPFC,-280.14294,-278.17554,1.0086398,ZFM-02600,2021-08-25,probe00
144.04296875,M2,-283.58716,-282.67163,0.9967613,ZFM-02600,2021-08-25,probe00
144.04296875,ORB,-280.6911,-279.85596,1.0025272,ZFM-02600,2021-08-25,probe00
144.04296875,mPFC,-282.51068,-280.04474,1.0016811,ZFM-02600,2021-08-25,probe00
146.484375,M2,-283.0056,-284.93994,0.9908519,ZFM-02600,2021-08-25,probe00
146.484375,ORB,-279.59222,-278.99875,1.008691,ZFM-02600,2021-08-25,probe00
146.484375,mPFC,-280.69867,-278.63654,0.9976102,ZFM-02600,2021-08-25,probe00
148.92578125,M2,-280.21094,-281.6056,0.99570477,ZFM-02600,2021-08-25,probe00
148.92578125,ORB,-276.70013,-278.89667,0.9952735,ZFM-02600,2021-08-25,probe00
148.92578125,mPFC,-278.03226,-274.9956,1.0133822,ZFM-02600,2021-08-25,probe00
151.3671875,M2,-281.27014,-283.27786,1.0006868,ZFM-02600,2021-08-25,probe00
151.3671875,ORB,-283.92545,-278.289,1.0058055,ZFM-02600,2021-08-25,probe00
151.3671875,mPFC,-282.03076,-276.69775,1.0073978,ZFM-02600,2021-08-25,probe00
153.80859375,M2,-283.45828,-288.8883,0.9809035,ZFM-02600,2021-08-25,probe00
153.80859375,ORB,-283.3661,-282.06104,1.0045154,ZFM-02600,2021-08-25,probe00
153.80859375,mPFC,-282.0216,-281.7909,1.000633,ZFM-02600,2021-08-25,probe00
156.25,M2,-283.81958,-284.47345,1.0062227,ZFM-02600,2021-08-25,probe00
156.25,ORB,-283.48624,-280.4235,1.0149975,ZFM-02600,2021-08-25,probe00
156.25,mPFC,-283.7328,-282.28772,1.0044751,ZFM-02600,2021-08-25,probe00
158.69140625,M2,-288.90933,-285.28854,0.9944802,ZFM-02600,2021-08-25,probe00
158.69140625,ORB,-284.0501,-278.421,1.0099337,ZFM-02600,2021-08-25,probe00
158.69140625,mPFC,-285.28265,-283.02502,1.0072135,ZFM-02600,2021-08-25,probe00
161.1328125,M2,-286.13486,-282.86905,1.0087442,ZFM-02600,2021-08-25,probe00
161.1328125,ORB,-284.62506,-281.58905,1.0090294,ZFM-02600,2021-08-25,probe00
161.1328125,mPFC,-281.36218,-280.1641,1.0027778,ZFM-02600,2021-08-25,probe00
163.57421875,M2,-285.02362,-281.65698,1.0068705,ZFM-02600,2021-08-25,probe00
163.57421875,ORB,-282.042,-283.6025,0.9907658,ZFM-02600,2021-08-25,probe00
163.57421875,mPFC,-284.35352,-282.14627,1.0080209,ZFM-02600,2021-08-25,probe00
166.015625,M2,-286.8905,-285.76697,0.99873596,ZFM-02600,2021-08-25,probe00
166.015625,ORB,-283.99417,-283.57565,0.9998418,ZFM-02600,2021-08-25,probe00
166.015625,mPFC,-283.98013,-284.41895,1.0020697,ZFM-02600,2021-08-25,probe00
168.45703125,M2,-290.99347,-285.76794,1.0138617,ZFM-02600,2021-08-25,probe00
168.45703125,ORB,-285.16733,-286.71716,0.9922178,ZFM-02600,2021-08-25,probe00
168.45703125,mPFC,-282.6222,-284.3499,1.0017014,ZFM-02600,2021-08-25,probe00
170.8984375,M2,-289.651,-289.6524,0.99804664,ZFM-02600,2021-08-25,probe00
170.8984375,ORB,-288.05627,-286.36487,1.0090055,ZFM-02600,2021-08-25,probe00
170.8984375,mPFC,-284.55463,-283.58856,1.0017612,ZFM-02600,2021-08-25,probe00
173.33984375,M2,-287.67383,-288.6206,0.9958969,ZFM-02600,2021-08-25,probe00
173.33984375,ORB,-285.55765,-286.33865,0.99718946,ZFM-02600,2021-08-25,probe00
173.33984375,mPFC,-285.66156,-284.13702,1.0047543,ZFM-02600,2021-08-25,probe00
175.78125,M2,-291.1079,-290.06473,1.0010445,ZFM-02600,2021-08-25,probe00
175.78125,ORB,-285.72955,-288.06592,1.0024192,ZFM-02600,2021-08-25,probe00
175.78125,mPFC,-284.8966,-285.22314,1.0024517,ZFM-02600,2021-08-25,probe00
178.22265625,M2,-290.22827,-292.7951,0.9918734,ZFM-02600,2021-08-25,probe00
178.22265625,ORB,-286.10147,-287.29767,0.99127865,ZFM-02600,2021-08-25,probe00
178.22265625,mPFC,-285.06534,-286.151,0.99261606,ZFM-02600,2021-08-25,probe00
180.6640625,M2,-294.71216,-291.10797,1.0096569,ZFM-02600,2021-08-25,probe00
180.6640625,ORB,-288.00134,-287.71448,0.99621665,ZFM-02600,2021-08-25,probe00
180.6640625,mPFC,-285.8222,-287.80487,0.99413085,ZFM-02600,2021-08-25,probe00
183.10546875,M2,-288.4541,-290.89154,0.9938631,ZFM-02600,2021-08-25,probe00
183.10546875,ORB,-286.44977,-284.00906,1.0140059,ZFM-02600,2021-08-25,probe00
183.10546875,mPFC,-284.4364,-285.6703,0.99710554,ZFM-02600,2021-08-25,probe00
185.546875,M2,-288.96075,-289.77185,0.9953251,ZFM-02600,2021-08-25,probe00
185.546875,ORB,-286.15607,-288.43146,0.99393487,ZFM-02600,2021-08-25,probe00
185.546875,mPFC,-284.98785,-285.86823,0.9966022,ZFM-02600,2021-08-25,probe00
187.98828125,M2,-287.68365,-293.83347,0.9853536,ZFM-02600,2021-08-25,probe00
187.98828125,ORB,-287.7819,-288.65958,0.9972928,ZFM-02600,2021-08-25,probe00
187.98828125,mPFC,-287.20483,-285.65802,1.0024347,ZFM-02600,2021-08-25,probe00
190.4296875,M2,-293.15625,-292.91516,1.0102732,ZFM-02600,2021-08-25,probe00
190.4296875,ORB,-288.48926,-285.31232,1.0074997,ZFM-02600,2021-08-25,probe00
190.4296875,mPFC,-289.08533,-285.92288,1.0116591,ZFM-02600,2021-08-25,probe00
192.87109375,M2,-293.5011,-289.5174,1.0097262,ZFM-02600,2021-08-25,probe00
192.87109375,ORB,-286.9564,-285.83154,0.99971896,ZFM-02600,2021-08-25,probe00
192.87109375,mPFC,-287.51514,-285.75543,1.0085591,ZFM-02600,2021-08-25,probe00
195.3125,M2,-289.28998,-294.32028,0.9930806,ZFM-02600,2021-08-25,probe00
195.3125,ORB,-288.55112,-286.94592,1.0017176,ZFM-02600,2021-08-25,probe00
195.3125,mPFC,-288.54303,-287.75543,0.99712086,ZFM-02600,2021-08-25,probe00
197.75390625,M2,-292.1209,-291.6448,1.0016043,ZFM-02600,2021-08-25,probe00
197.75390625,ORB,-286.36606,-286.6721,0.9988213,ZFM-02600,2021-08-25,probe00
197.75390625,mPFC,-286.15112,-286.36774,1.0005677,ZFM-02600,2021-08-25,probe00
2.44140625,Amyg,-220.21985,-223.03876,0.99163496,ZFM-02600,2021-08-25,probe01
2.44140625,GP,-220.73012,-223.13322,0.9917391,ZFM-02600,2021-08-25,probe01
2.44140625,Thal,-216.95422,-220.49576,0.9802649,ZFM-02600,2021-08-25,probe01
4.8828125,Amyg,-219.66655,-220.45447,0.9955801,ZFM-02600,2021-08-25,probe01
4.8828125,GP,-219.67726,-219.31897,1.0141859,ZFM-02600,2021-08-25,probe01
4.8828125,Thal,-217.57458,-217.46616,1.000589,ZFM-02600,2021-08-25,probe01
7.32421875,Amyg,-217.4897,-218.61679,0.9985338,ZFM-02600,2021-08-25,probe01
7.32421875,GP,-217.46954,-218.48401,0.9996581,ZFM-02600,2021-08-25,probe01
7.32421875,Thal,-214.45505,-217.30118,1.0040429,ZFM-02600,2021-08-25,probe01
9.765625,Amyg,-226.05913,-224.70024,0.998423,ZFM-02600,2021-08-25,probe01
9.765625,GP,-225.17311,-230.54507,1.0050306,ZFM-02600,2021-08-25,probe01
9.765625,Thal,-224.86087,-227.57231,0.99745095,ZFM-02600,2021-08-25,probe01
12.20703125,Amyg,-239.85704,-234.40814,1.0177865,ZFM-02600,2021-08-25,probe01
12.20703125,GP,-239.3464,-234.1814,1.0009727,ZFM-02600,2021-08-25,probe01
12.20703125,Thal,-235.55276,-236.75774,0.99423337,ZFM-02600,2021-08-25,probe01
14.6484375,Amyg,-240.81218,-240.4791,0.9915495,ZFM-02600,2021-08-25,probe01
14.6484375,GP,-240.5596,-245.55246,0.99733233,ZFM-02600,2021-08-25,probe01
14.6484375,Thal,-239.36786,-241.2143,1.0032469,ZFM-02600,2021-08-25,probe01
17.08984375,Amyg,-242.67398,-242.26263,0.9990152,ZFM-02600,2021-08-25,probe01
17.08984375,GP,-242.07353,-238.65823,1.0111704,ZFM-02600,2021-08-25,probe01
17.08984375,Thal,-239.6016,-234.06232,1.0072899,ZFM-02600,2021-08-25,probe01
19.53125,Amyg,-243.91833,-246.50583,0.98624665,ZFM-02600,2021-08-25,probe01
19.53125,GP,-243.81787,-244.94858,0.9899257,ZFM-02600,2021-08-25,probe01
19.53125,Thal,-243.86328,-244.05081,0.99840784,ZFM-02600,2021-08-25,probe01
21.97265625,Amyg,-248.97275,-248.91016,0.9991314,ZFM-02600,2021-08-25,probe01
21.97265625,GP,-250.08607,-250.04767,1.0106044,ZFM-02600,2021-08-25,probe01
21.97265625,Thal,-248.47746,-244.8204,1.0171969,ZFM-02600,2021-08-25,probe01
24.4140625,Amyg,-247.46283,-250.54103,1.0017574,ZFM-02600,2021-08-25,probe01
24.4140625,GP,-247.45392,-248.2422,0.98794806,ZFM-02600,2021-08-25,probe01
24.4140625,Thal,-244.88116,-245.37202,0.9935785,ZFM-02600,2021-08-25,probe01
26.85546875,Amyg,-245.95224,-246.14441,0.98808205,ZFM-02600,2021-08-25,probe01
26.85546875,GP,-245.72075,-249.86026,0.98561466,ZFM-02600,2021-08-25,probe01
26.85546875,Thal,-242.547,-251.65054,0.9881606,ZFM-02600,2021-08-25,probe01
29.296875,Amyg,-248.27689,-246.9202,1.0024413,ZFM-02600,2021-08-25,probe01
29.296875,GP,-249.00328,-247.88809,1.0100744,ZFM-02600,2021-08-25,probe01
29.296875,Thal,-247.34473,-247.80832,1.0053633,ZFM-02600,2021-08-25,probe01
31.73828125,Amyg,-254.24954,-245.11655,1.0322517,ZFM-02600,2021-08-25,probe01
31.73828125,GP,-249.55045,-248.33301,1.0160682,ZFM-02600,2021-08-25,probe01
31.73828125,Thal,-245.12889,-247.20212,0.9880246,ZFM-02600,2021-08-25,probe01
34.1796875,Amyg,-246.0868,-247.8407,0.9819757,ZFM-02600,2021-08-25,probe01
34.1796875,GP,-249.73242,-252.76201,0.9986831,ZFM-02600,2021-08-25,probe01
34.1796875,Thal,-248.01547,-251.55403,1.0074351,ZFM-02600,2021-08-25,probe01
36.62109375,Amyg,-243.33972,-248.55826,0.98028964,ZFM-02600,2021-08-25,probe01
36.62109375,GP,-251.58963,-254.20969,1.0012356,ZFM-02600,2021-08-25,probe01
36.62109375,Thal,-256.76337,-251.74677,1.01562,ZFM-02600,2021-08-25,probe01
39.0625,Amyg,-246.46909,-250.69644,0.98916227,ZFM-02600,2021-08-25,probe01
39.0625,GP,-250.94211,-255.59697,0.9901717,ZFM-02600,2021-08-25,probe01
39.0625,Thal,-249.61794,-251.85199,1.0157161,ZFM-02600,2021-08-25,probe01
41.50390625,Amyg,-249.08383,-248.22806,0.99466324,ZFM-02600,2021-08-25,probe01
41.50390625,GP,-255.00613,-254.52234,1.0083926,ZFM-02600,2021-08-25,probe01
41.50390625,Thal,-254.24078,-254.67886,1.007841,ZFM-02600,2021-08-25,probe01
43.9453125,Amyg,-253.00923,-251.29529,0.996645,ZFM-02600,2021-08-25,probe01
43.9453125,GP,-256.9863,-255.04312,1.0074668,ZFM-02600,2021-08-25,probe01
43.9453125,Thal,-254.86765,-251.65549,1.0037478,ZFM-02600,2021-08-25,probe01
46.38671875,Amyg,-249.27344,-249.80118,0.9950744,ZFM-02600,2021-08-25,probe01
46.38671875,GP,-253.96983,-255.48303,0.9853033,ZFM-02600,2021-08-25,probe01
46.38671875,Thal,-253.73758,-254.45232,0.98618925,ZFM-02600,2021-08-25,probe01
48.828125,Amyg,-242.64928,-245.91975,0.99575245,ZFM-02600,2021-08-25,probe01
48.828125,GP,-243.7719,-245.08255,0.9803858,ZFM-02600,2021-08-25,probe01
48.828125,Thal,-242.72841,-245.30444,0.9886619,ZFM-02600,2021-08-25,probe01
51.26953125,Amyg,-242.79564,-240.30482,1.0118997,ZFM-02600,2021-08-25,probe01
51.26953125,GP,-243.3021,-244.4104,0.98982155,ZFM-02600,2021-08-25,probe01
51.26953125,Thal,-242.34088,-243.2413,0.9901938,ZFM-02600,2021-08-25,probe01
53.7109375,Amyg,-258.4558,-254.0775,1.0056016,ZFM-02600,2021-08-25,probe01
53.7109375,GP,-255.97789,-258.93295,0.98188746,ZFM-02600,2021-08-25,probe01
53.7109375,Thal,-257.00235,-260.03754,0.9760653,ZFM-02600,2021-08-25,probe01
56.15234375,Amyg,-254.41501,-251.33179,1.0078611,ZFM-02600,2021-08-25,probe01
56.15234375,GP,-255.34195,-256.70612,0.9912744,ZFM-02600,2021-08-25,probe01
56.15234375,Thal,-255.7558,-259.0479,0.9834579,ZFM-02600,2021-08-25,probe01
58.59375,Amyg,-253.0498,-254.02382,0.98522353,ZFM-02600,2021-08-25,probe01
58.59375,GP,-257.87927,-259.16522,0.97963023,ZFM-02600,2021-08-25,probe01
58.59375,Thal,-260.08472,-258.40796,0.98901594,ZFM-02600,2021-08-25,probe01
61.03515625,Amyg,-246.6652,-252.04315,0.98147035,ZFM-02600,2021-08-25,probe01
61.03515625,GP,-253.32602,-258.4071,0.98092216,ZFM-02600,2021-08-25,probe01
61.03515625,Thal,-256.63037,-257.67465,0.9859196,ZFM-02600,2021-08-25,probe01
63.4765625,Amyg,-254.10751,-250.20837,1.0005785,ZFM-02600,2021-08-25,probe01
63.4765625,GP,-259.4294,-257.40112,0.9956285,ZFM-02600,2021-08-25,probe01
63.4765625,Thal,-261.88434,-261.08527,0.98964065,ZFM-02600,2021-08-25,probe01
65.91796875,Amyg,-259.59412,-257.11206,1.0073736,ZFM-02600,2021-08-25,probe01
65.91796875,GP,-264.07977,-260.92584,1.0143776,ZFM-02600,2021-08-25,probe01
65.91796875,Thal,-264.36597,-264.15463,0.9954195,ZFM-02600,2021-08-25,probe01
68.359375,Amyg,-257.4376,-261.36182,0.9991171,ZFM-02600,2021-08-25,probe01
68.359375,GP,-261.12524,-262.91885,0.9973801,ZFM-02600,2021-08-25,probe01
68.359375,Thal,-261.76346,-263.82513,0.99325466,ZFM-02600,2021-08-25,probe01
70.80078125,Amyg,-257.08887,-260.0879,1.0070462,ZFM-02600,2021-08-25,probe01
70.80078125,GP,-261.20667,-261.62714,0.98892105,ZFM-02600,2021-08-25,probe01
70.80078125,Thal,-261.22174,-261.849,0.9949794,ZFM-02600,2021-08-25,probe01
73.2421875,Amyg,-259.6855,-264.38812,0.9733395,ZFM-02600,2021-08-25,probe01
73.2421875,GP,-262.74692,-266.80276,0.9854109,ZFM-02600,2021-08-25,probe01
73.2421875,Thal,-264.5761,-266.90234,0.9891063,ZFM-02600,2021-08-25,probe01
75.68359375,Amyg,-262.19528,-269.01007,0.99031115,ZFM-02600,2021-08-25,probe01
75.68359375,GP,-267.09735,-271.1773,0.97553706,ZFM-02600,2021-08-25,probe01
75.68359375,Thal,-266.94934,-269.89465,0.9808452,ZFM-02600,2021-08-25,probe01
78.125,Amyg,-265.1637,-270.57422,0.982342,ZFM-02600,2021-08-25,probe01
78.125,GP,-266.92545,-274.8925,0.981619,ZFM-02600,2021-08-25,probe01
78.125,Thal,-268.064,-269.76294,0.9864794,ZFM-02600,2021-08-25,probe01
80.56640625,Amyg,-268.8203,-268.4193,1.0182636,ZFM-02600,2021-08-25,probe01
80.56640625,GP,-267.46686,-272.91473,0.9922501,ZFM-02600,2021-08-25,probe01
80.56640625,Thal,-267.32544,-270.70392,1.0052203,ZFM-02600,2021-08-25,probe01
83.0078125,Amyg,-266.1228,-265.9922,0.99163043,ZFM-02600,2021-08-25,probe01
83.0078125,GP,-267.8969,-273.88055,0.9891721,ZFM-02600,2021-08-25,probe01
83.0078125,Thal,-267.95532,-271.9359,0.9800128,ZFM-02600,2021-08-25,probe01
