,Unnamed: 0,r,r_baseline,time,region_1,region_2,region_pair,subject,eid,date,sert-cre
4173,,0.009439851954924373,0.003505424494166777,0.35000000000000003,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4174,,0.025484448446895493,0.019550020986137895,0.45,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4175,,-0.0008280148549073687,-0.006762442315664965,0.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4176,,0.0033865516198966564,-0.0025478758408609397,0.6500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4177,,-0.0036498765029166548,-0.00958430396367425,0.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4178,,-0.005485990624174153,-0.011420418084931749,0.8500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4179,,0.007070544119980997,0.001136116659223401,0.95,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4180,,0.020948143731383245,0.015013716270625648,1.05,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4181,,0.010996174760810386,0.00506174730005279,1.1500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4182,,-0.012134728523717222,-0.018069155984474818,1.25,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4183,,-0.019160309786348372,-0.025094737247105967,1.35,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4184,,-0.011572414828407315,-0.01750684228916491,1.4500000000000002,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4185,,0.0006142698630129147,-0.005320157597744682,1.55,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4186,,0.011052007789226161,0.005117580328468565,1.6500000000000001,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4187,,0.01482787822345301,0.008893450762695414,1.75,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4188,,0.014532022325275167,0.00859759486451757,1.85,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
4189,,0.02675478113755579,0.020820353676798194,1.9500000000000002,Hippocampus,Striatum,Hippocampus-Striatum,ZFM-03324,c5f0df31-60ca-42da-900d-7881fbc40c23,2022-04-12,0
