subject,date,eid,time,n_neurons,pca_dist,pca_dist_spont,pop_dist_opto,pca1,pca2,pca3,pca1_spont,pca2_spont,pca3_spont
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.63,133,9.3592550457572,11.348541751665659,18.05777169027273,6.3033030083637485,-0.7564816331287536,-1.087803922474763,-7.248073811783474,0.613820285986219,2.8134252705464444
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.65,133,10.827414899142203,11.851101531356965,18.30433238021002,6.7289598013317935,-0.20594442383235484,-2.182883550099453,-7.347194306208344,0.5811409138011034,2.348644733838263
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.67,133,11.748418426393812,10.361206566443128,18.284636145017288,6.526243567553907,0.6748065328653385,-3.245756372563732,-5.798749668359696,0.37788384369807065,1.4061318262644227
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.6900000000000001,133,11.056837902983089,9.526999863229355,18.018484610349642,6.5399063748004105,1.015172903249747,-3.0903946310451844,-4.680508828093062,-0.08841433840574028,1.408297904267967
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.71,133,9.757787488694978,10.482003311661446,18.325493052285502,6.7422542977724,-0.2380050174673644,-1.7823300077846753,-4.562774768168513,-0.09443702091842741,2.3878224648934783
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.73,133,9.629599913745142,10.186844052749576,18.365846105263017,6.827562939565928,-1.1275025728760064,-0.8085618296013336,-3.975469946937051,0.09611698852028748,2.450630267807318
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.75,133,10.754217870582483,7.502840695795177,18.780146727978405,7.961534164380783,-1.416075698339519,-0.3294154107016175,-2.462253739988238,0.2569023056183798,1.0846469869367756
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.77,133,11.395038340034937,6.177513409875077,18.448340678363405,8.655691137538339,-2.027716949704198,0.31941268141461027,-1.3084740507887176,0.5491865628740474,0.9296592881257227
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.79,133,10.803562395574852,6.867127417805789,16.791223313859938,7.846140537935002,-1.6666312263784917,0.908680074798999,-0.9249988140561434,0.5715622432858666,1.785642413326222
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.81,133,10.731990721177015,7.029595571881064,15.710538397804848,7.150398117098389,-0.4152077430452851,0.5570570141939194,-0.7427981272211608,0.24771089977100283,1.6664558328637438
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.8300000000000001,133,11.026429463941579,6.298409024255086,14.751119639508739,7.2351656589564435,0.23389806430287755,-0.2950930667112385,0.06441691442852189,-0.8259808163077783,1.986792991997773
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.85,133,10.876024007556026,5.899481943282909,15.043911369447809,7.507614228699999,0.07479988417418146,-0.03907405303682631,0.6420487896587074,-2.524485941098808,2.1520773570916574
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.87,133,9.645818373892347,5.761635245697951,14.236357765494493,6.569829495255518,-0.46500621480495735,0.5397815604515718,0.7251425354921133,-3.054700802744424,1.143346489233978
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.89,133,8.626498956871187,6.44179222083681,13.84485132163321,5.388665219522271,0.0845150438441161,0.4558845184521616,0.4986427882103811,-1.8066070596194272,0.19402421910915352
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.91,133,8.940619169188341,6.419511735443574,14.36465192845444,5.287959122585794,1.2777799483675434,-0.15309591131177375,0.6429286027314238,-0.14659194326194536,0.6340096594766441
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.93,133,9.586661563259879,6.492767792785993,14.021645200912982,5.395745326688977,1.973277322761043,-0.6354724271809983,0.3556013775007462,0.29767515753715673,1.8294597215875148
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.95,133,9.357150791155536,8.031141446589045,13.851272956193714,4.621058870715646,2.6722232177367577,-0.8819920212863441,-0.33765815674842625,0.12532601441535365,2.9113043168297494
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.97,133,9.10317516589909,8.87440516264451,13.180272911603186,3.8843134645505906,4.260698629239972,-0.9851063467741112,0.4049350709784942,0.6348792255748501,3.268216017393289
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,0.99,133,9.715138125775729,7.572893066061425,14.399596778706155,3.3367597380746528,6.619830553844899,-0.9416845206906459,1.245237354020694,1.4261491312347723,2.234585024237449
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.01,133,12.356504913499752,6.175767251891512,15.279897797414145,2.7298544017446424,9.611388557744583,-0.9788324408194474,0.399753920613159,2.3361781028816138,1.1186919794193741
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.03,133,14.459198957767217,6.977673292471073,14.666943392459272,2.8035749886916768,10.774490710759112,-1.7671517997955704,-0.48162076238816126,3.670783425636835,1.3156883391480416
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.05,133,12.215328372806223,8.567415966414302,13.607078102673615,3.3633937133661966,7.3105233534361735,-2.3509497256411978,-0.354272777781634,4.3317674273469216,2.668966895459724
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.07,133,8.815830743099772,9.919236056609774,12.205117763154353,3.524389205005496,3.233427362954053,-1.196487565154559,0.846881240202753,4.903636956165471,3.4644885854102268
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.09,133,7.883941569974345,10.716096679124123,12.84807804947674,3.468331537732319,2.488404307266131,0.30782744584167454,2.44882059256855,5.476041915632223,2.960313337039107
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.11,133,8.365437370935055,10.260472217632607,14.388754644697354,3.201427548909622,3.63833713471836,0.7019333082520508,2.90235875374164,5.046305494275438,2.423093162254605
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.1300000000000001,133,8.175719807064192,8.095293337825137,15.251147142515944,2.2474306874132166,4.465107175605459,0.7768154842279089,2.0628932497000863,3.1928292694175577,2.1041804398732027
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.15,133,8.404485187092765,5.518656575464301,16.277217280787557,1.1276747233626103,4.376169425715418,0.9706940066437092,2.177757002438232,0.9936623406260015,1.6146158190137103
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.17,133,8.671827225670587,4.574997755526987,15.556955312518028,1.1340242332781743,3.933658241943671,0.8657235619577701,2.187766398723229,0.210226217792779,1.4570614694493949
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.19,133,8.294084981436004,5.860878749324944,13.050963230978567,2.6510978215864665,3.2429970911460018,1.0758849210223276,0.3244444147030779,0.7429844466788189,1.9676306299704318
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.21,133,8.376077877480082,6.972912189328402,12.36160803518578,3.355863123299028,2.986817280941964,1.3390658826017114,-0.8922462697159225,1.191293782065246,1.9707209037161626
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.23,133,7.914705995426557,7.936606975177651,11.685579662147461,2.766672780466349,2.9618543495925667,1.7119864170047097,-0.834346698063942,0.8847368128564917,1.8766384347756484
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.25,133,7.54281211926654,8.361999195578091,11.207570942859359,2.3927240656710436,2.8194213150161413,1.951923707359782,-0.44033148195154886,-0.205489243705778,2.082277080580195
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.27,133,6.5406379041982925,8.010346686253467,10.626742922948932,1.635794990497834,2.7618910224886135,1.626410482937923,0.6335340190777276,-1.3299141223970357,2.23249479822992
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.29,133,7.141630811906965,7.090058004964456,11.787301503148198,0.6116542522469971,3.852483471162012,0.44130727077012016,1.8816831817209128,-0.9595570998648204,1.9600863491701779
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.31,133,8.288401591838042,5.879086878557395,12.910837673086611,0.34690730958456917,4.29060860740818,-0.6150083605883209,2.429692251345808,1.2218893320741882,1.0177978280961493
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.33,133,6.303484167857514,5.67373659634523,11.893657755711127,0.3898382847239194,2.4176433967014077,-0.21508211895686571,2.707845703415704,3.02716163197104,0.348203268682759
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.35,133,4.552613906946316,6.427577361715914,10.225315591041213,-0.26116476199490296,0.9981916720578777,0.13993122130344782,3.0143954922100358,2.8837014075639913,-0.3528737876515059
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.37,133,5.199849193487053,7.325813537243418,10.857546726768303,-1.1998758782862649,1.1961360048671859,-0.10440206379469517,2.2432510275785034,1.8864292514610657,-1.4597169939431203
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.3900000000000001,133,6.359173453644384,7.495193654451408,11.260090726645004,-1.0761842504955754,1.9869642295147327,-0.03660340618468464,1.5090550943044716,1.2530178730918113,-2.1910454636561294
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.4100000000000001,133,7.1476657917991036,6.785981148100268,11.045976313865717,0.014848771188536603,2.714577345063558,0.7793549545350571,1.8647752716762669,1.6397544818204446,-3.153225626512872
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.43,133,7.896146066966372,5.990552581546373,10.166334703807031,1.350478756592454,2.732518525536381,1.078188667400717,2.4354938570159907,2.9266738808441914,-3.2191858295388744
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.45,133,8.113878835201254,6.280127021348503,11.20261944168307,2.491988329602462,2.322515511250746,0.4009025465929252,2.69890109757079,4.411007292623777,-1.8863713210190498
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.47,133,7.7372082376957465,8.06999605088965,12.920129314339915,2.930700926851525,1.3545339638438687,-0.2823369896944487,3.500818045373539,5.671947025982334,-1.1698189612447947
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.49,133,7.593874063237239,8.03433827890196,12.640825663432699,3.049520287865892,0.5206822590506733,-0.8557434850321481,4.056841374697583,5.881434349160985,-0.8310165703198076
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.51,133,7.702817790161132,6.506796687236795,11.342171828651848,3.355605730086673,0.5204613979747988,-0.7035554129265518,3.4316008719979885,4.554735208407089,-0.03214619776659741
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.53,133,7.691133951571014,5.085904734127938,12.174671896878547,3.4705039094220136,1.1192863849260655,0.37872135542031876,2.5391631062976416,2.0031192306171013,0.9828222838395243
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.55,133,7.230858934216463,4.549670385835936,11.982108548857324,2.4229555431409944,3.03080366796359,1.245537030365468,2.096006423681984,0.39066814347573997,1.4430619609001478
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.57,133,7.317520950360662,5.25277501763996,11.73630594636317,0.34836083679292623,5.304696964963601,1.9082105554748388,1.837014597641047,0.3505082908888643,1.7243025313689369
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.59,133,7.927505396859665,6.561269841880241,12.386626014434547,-0.16569806330677192,5.8502473383602585,2.202352056976227,1.4457014661626881,1.1545891212942199,2.027930034228732
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.61,133,7.889720268592875,6.958999307795885,11.8787023759615,0.8477336170922771,4.817254993033041,2.1798689614656563,1.2362570353954727,1.7696167948198849,2.3745302400753476
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.6300000000000001,133,7.419408701593327,6.725768145754821,12.150641669567156,0.9913116187100508,3.200092277869679,2.0771934406460617,1.9889812618633276,1.7545751947259307,2.1958699009059415
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.6500000000000001,133,7.294906045255382,6.56091809284064,12.094633711203022,0.16061852391120468,2.1162081921401947,2.4142674880272623,2.727583306345683,1.775556864826843,1.6706711706879445
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.67,133,6.9866880669883065,6.463798953963052,10.725710166128822,-0.14306483966668637,1.693823934914531,2.381411516315397,2.702352161335576,2.3244738165145393,1.5295670089126883
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.69,133,6.287207433111492,6.244487973573577,9.770496031409431,-0.4343606398197046,1.3775199317820765,1.8448917540682392,2.043090950829279,1.9920211420219214,1.565201935393081
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.71,133,5.66182030781079,6.618539027214545,8.724035878364843,-1.029793075148968,1.153984998629762,0.6763450272697963,0.6873383322476464,-0.044394478089886266,1.9677057735574697
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.73,133,5.696431706326905,8.757701134735646,8.888522828636114,-1.9549034650763781,1.753080004912388,-0.7663356799766016,-0.5021158247288484,-1.268108118394121,2.192195593968529
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.75,133,7.408849655459514,9.271580268657408,10.98644996413185,-3.2868934514181243,1.7705259663679682,-1.8142530407921216,-1.3445753832718303,-1.5378932497946989,0.9255667622647209
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.77,133,9.063255873497726,9.395154176881436,11.944705107941546,-3.7347299568793093,1.2654702264775795,-2.1078253346100846,-2.1645726381497115,-2.145748261575141,-0.5869800812853188
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.79,133,8.165964445975318,8.577002258749241,10.905195843052834,-3.3733189517530504,1.3300020125243424,-1.3913553441755375,-3.112044996573809,-1.8309214584988853,-1.7618597132097742
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.81,133,5.6994048291713515,7.180056206657207,9.379234580588232,-2.719043776167089,1.383138500442246,-0.6995546047849465,-3.3618954958039637,-0.0937032921990653,-2.5645395714235177
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.83,133,5.371940795123138,6.288400478505213,10.044050760346407,-1.5990141728584955,2.0650748296382786,0.32474706201613296,-3.0222716804346366,1.3793686862426058,-2.391820105725281
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.85,133,6.475348491920176,7.002369024293571,11.367805830199838,-0.2602325443790012,2.930267889381728,1.0579731953739133,-2.553155799182591,2.2841084470010418,-2.195658365640618
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.87,133,8.07414356411145,9.253171282471165,11.716409018084141,0.11623297846521392,4.093180680621478,1.0857255547260392,-2.497976481168502,2.9827983437452943,-2.1721826653803675
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.8900000000000001,133,10.047849538826233,8.905229077632033,11.530438725947564,-0.31160891137447944,5.05133554157651,1.232598649714439,-3.0349903488627086,1.9166070906101595,-2.495017437112234
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.9100000000000001,133,9.806060137792755,6.856571878503106,11.090940778062087,-0.6930152030860681,4.747361026365242,2.0438424243755557,-2.8331663503492233,1.2175633246707331,-3.0624054101333624
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.93,133,7.742757313608196,6.031077816060172,9.811825305594954,-0.3263964409640418,3.9654907023928354,2.9236098954586254,-1.7362380081219657,2.265668149906597,-2.677958694345969
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.95,133,6.84112806944122,6.3848576385937195,9.700444742107917,0.43107269783510643,3.7124889761776134,3.15908830902995,-0.0711312589268221,2.896346995153117,-2.1982869141959647
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.97,133,7.338232705285153,6.426382177889547,10.640866382721443,0.4777341580356192,4.775689210139318,2.6008804078589565,1.7029672020088382,2.599928742084493,-1.8114858953031514
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,1.99,133,8.568683392518734,5.350200372328828,11.713484650018755,0.10400674187939152,5.953227189345946,1.8925858905082058,2.7306866073475895,2.1943285698942105,-1.1599677821849999
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.01,133,8.56649819122038,5.538877253356199,13.339658744116187,-0.6944466082129179,5.706855291202181,1.5985654874664004,2.859096089997347,2.3764642069039557,-0.8481818454552543
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.0300000000000002,133,8.37851139045545,6.597953050026353,13.824738868942452,-2.058608511647334,5.179114456093346,1.3567430679656092,2.530550087732443,3.450545967884102,-0.8762371566789419
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.05,133,9.000005792093281,7.265721167430589,13.371349769550797,-3.127305061770125,5.607946117885608,1.5739708558061316,1.540890112843142,4.020024533474382,-0.41896408750022635
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.0700000000000003,133,10.476315916035496,8.198951538103575,12.547309724307238,-3.8056222798177166,6.119634043103888,1.7597832076738327,0.5735615372320366,4.37645296341102,0.31259118227826554
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.09,133,11.209002445283248,9.76671244118086,12.474048225362813,-4.453606531460572,5.800854934920897,1.0455069166584197,0.44171246536855036,4.979628386383085,1.8565934541469715
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.1100000000000003,133,8.405347087091613,10.441821492843887,10.739046889393737,-3.964710684333849,3.400696464808931,-0.10294974966132385,0.8285983673009826,4.5083625359424575,2.955920845065056
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.13,133,6.027161689413192,10.263211646856302,9.985915389494672,-2.6122086213453564,0.6808170886781227,-1.1077958454080348,1.0769369620801093,2.969347868892806,2.3398244200815452
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.1500000000000004,133,5.483986004389316,8.976669765315549,10.443943139701286,-2.0475636856335706,-0.7691240108472256,-0.8316748944207893,0.5521646875769022,1.154985642241914,1.7670127139694707
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.17,133,5.747834692763905,7.821682003374647,10.25730652688919,-1.5695372425080742,-2.2022243586278987,0.34189738930225666,-0.7442621075126882,-0.6605200111004198,1.462609479463899
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.1900000000000004,133,6.523309582836509,8.063620830064464,10.350804378339262,-0.419641061656622,-3.5269369026013404,1.0150481830082718,-2.314053440018023,-1.1869744222963332,0.3771355571564517
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.21,133,6.690322288522616,8.649749985025206,10.418944204813073,0.8439164639113642,-3.510620132548089,0.8918667267476712,-3.0919204382003938,-0.0079082400182842,-0.6029452519145833
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.2300000000000004,133,6.680347532628714,7.7945335041167745,10.630057146017034,0.921705639290153,-3.3000664863700537,0.8986302491832615,-2.396185235476873,1.5314486839776167,-1.6088273949648755
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.25,133,6.663198046825583,6.875756557525188,9.807112988016657,0.19192023145767667,-3.446164231069366,0.9139988968503595,-1.7881711658076531,2.07733004675946,-2.669690504499198
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.2700000000000005,133,6.395587087181761,7.385800083625203,8.902867166939208,-0.09868712023923658,-3.2547813324753325,0.4428451592173148,-2.0251822538112414,1.6364477759758402,-2.0565102478699573
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.29,133,6.580289078425976,8.8061026154622,9.543445297898867,0.5778534706145576,-2.326448751343008,-0.08768959894640202,-1.9456516364374206,0.3317600304513287,-0.6241035414486245
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.31,133,7.124198445952501,9.19866176873851,11.08325047166633,1.6654946631291272,-1.9078447798012952,-0.6021585745432875,-1.6425516492846823,-0.35384718750662836,-0.6317157765992474
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.33,133,7.046844831939088,8.115084780205686,11.214230276292241,1.9190386102251078,-2.64227276426804,-0.71107502387218,-1.874550427603875,-0.35548944061650345,-1.2703173063440893
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.3499999999999996,133,6.940929924738864,7.218121935280497,10.43847368083949,1.4761847870044194,-3.431332942274348,-0.18250302008084138,-1.8163936071741593,-0.7740237818640376,-1.2322261791951474
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.37,133,6.087577505551697,6.506400991550296,10.320163275697825,0.7670245812503989,-3.468857130025694,0.36256925408559565,-1.4507032005492928,-0.49561103556591074,-1.741690428830687
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.3899999999999997,133,5.473997744671184,6.925533805338729,10.668120659432372,-0.08370597045562211,-3.305618186016046,0.7319938813916116,-2.0202562362251113,1.1125204702912328,-2.193071871053872
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.41,133,4.7917434922652085,7.984101699263569,10.397577717604914,-1.1053526088527257,-2.513839874677568,0.6816539826776893,-3.214570333687201,2.780379859170196,-1.6465988843369272
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.4299999999999997,133,3.363071659364327,8.392104454740512,8.96617636622007,-2.0712201802896977,-1.2202454676569459,0.7139983150773379,-3.9885790528569243,3.083096951265913,-0.4326370391428313
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.45,133,2.938693960114307,7.7122750572700545,8.669739444517674,-2.614025957049631,-0.2136572247937923,1.0007444367049543,-3.067573504733886,2.033660290178224,0.6637924493029727
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.4699999999999998,133,4.621487778394993,6.56529488210552,10.281385103612418,-2.753122162824298,1.0125491524863417,0.36801441200437174,-0.6359509293587484,0.7027335002462831,0.6729984071061028
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.49,133,5.824365629896998,6.893413629954818,10.173903677141794,-1.9488453589164312,2.237089030778867,-1.1872792175041629,0.3628010385595316,-0.39767962222107334,-0.18103511024955976
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.51,133,6.608166537586814,7.528298745977745,10.724862250045549,0.020812307705247977,2.4359090381802004,-1.8832483706921206,-0.0026460261381213677,-2.094163140284866,-1.3301498259648241
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.5300000000000002,133,7.574010272797234,7.9226096105542965,12.657060397600807,1.1671693917443193,2.057939563040673,-1.1018228977883344,0.8667506942274245,-3.6956593565203164,-1.995792052512199
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.55,133,6.710167825088494,8.310041392607722,13.036000869337185,0.4482889500838422,1.9349613277214113,-0.2500259421455752,1.1994118686347324,-4.132118882266271,-0.8506982973442373
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.5700000000000003,133,5.064360522860903,8.341878467561585,12.042316637155924,-0.45381951373413343,1.9205094364757418,0.0929485303337335,-0.3080761132579716,-4.402676154778596,0.5736610551980845
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.59,133,3.6765225203351335,8.693310101854628,11.119616054949015,-0.6387562278249986,1.2228776796743102,1.152167146743667,-0.9734218277491781,-4.32967597767313,0.48049858429146286
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.6100000000000003,133,4.9780260444043565,7.5696110605171585,10.769899994881944,-0.2927775238188589,0.40111896175863476,2.834267421305608,-0.26991630529719274,-2.9154313755312495,-0.27886600383573146
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.63,133,5.5557154166912825,5.291859355643506,9.905652656363126,-0.2640057246259972,0.4592641643266954,2.8272310399770713,0.08431264683740916,-0.9185708193188139,0.009340838186687114
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.6500000000000004,133,5.18845853664823,4.472974835420949,8.794146019795587,-0.6754312318218826,0.6674983269698127,2.0267627814320828,0.11139283407383883,0.14133190952367775,0.5842887813594408
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.67,133,5.856512519107749,5.347958624860207,10.255902694083757,-0.6403359740547062,0.1435998094766487,2.374971556210234,0.5956109367783962,-0.6456403259063533,0.18086575804704433
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.6900000000000004,133,6.689671538807165,6.621240178491265,11.090199833933859,-0.08446201954851117,-0.5444787889706154,3.404078926977228,0.761460230139842,-2.2321814808737366,0.05999706675693315
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.71,133,6.751851996565684,7.871058018297389,11.253692730014466,0.6416262951815401,-1.1110040123636922,4.071300432702114,-0.147078913312227,-3.1987416456832785,0.513523659385403
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.7300000000000004,133,6.602518460979322,9.935573712503896,11.551465539126536,1.4526790413468371,-2.0178588775253723,3.9112873985109875,-2.059713483883999,-3.5223688796517614,0.954462938911759
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.75,133,6.345833794322736,10.343342798775591,11.095082770553478,1.4969108372235571,-2.4972436873993398,3.109140260406314,-2.7702904880660886,-3.3417236608600382,1.1645946150886535
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.7700000000000005,133,6.807007389838912,8.181227215537907,11.15906290243546,1.3388769569995955,-2.0342182134068088,2.5101705924383007,-1.3657473962670328,-3.2239485487868684,1.0234343416759553
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.79,133,6.340570684016241,7.176138840294791,10.904173840744123,1.4322473267476048,-1.547422830708549,2.1002359653537557,0.2817123904160095,-3.812735900233451,0.3712957826092267
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.81,133,5.3597648019619175,7.1001123291532,10.374203630842057,1.442344128124837,-1.8016116399742388,2.1693459066259098,0.537703781417678,-4.4540837786272345,0.19689290504529985
ZFM-02601,2021-11-16,53771a15-33be-4a62-a779-a8c609b742e2,2.83,133,5.817601378657713,7.53060750965301,10.30690039128268,1.4731481700408047,-1.9716708138880479,2.6266570799716913,-0.026161625356407373,-4.573224520941374,0.8072556287719916
