subject,date,pid,time,n_neurons,pca_dist
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.58,287,0.7521712391676124
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6,287,0.7323357195396104
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.62,287,0.6064723311109261
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6400000000000001,287,1.3662580064823018
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6600000000000001,287,1.7649696577305973
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.68,287,1.5827199049714582
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.7,287,1.8620523003619123
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.72,287,1.4898463242616953
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.74,287,0.4356848807046218
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.76,287,0.7550605456825504
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.78,287,0.5718816322346367
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.8,287,1.1397346978150504
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.82,287,0.1108217628879162
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.84,287,0.7047602885955736
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.86,287,0.566004668778201
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.8800000000000001,287,1.2057848240731401
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.9000000000000001,287,1.1301679486920955
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.92,287,0.7722542268017768
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.94,287,1.0697881522759236
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.96,287,1.6689814616138992
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.98,287,1.2296517317475246
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.0,287,0.9740296010432364
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.02,287,0.5967343358209426
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.04,287,1.623360313247238
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.06,287,0.3244303270823544
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.08,287,1.06506446776472
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.1,287,1.471603994023058
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.12,287,0.8850567227591373
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.14,287,1.3710579137553534
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.16,287,1.4972889725986653
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.18,287,0.5432789917833672
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.2,287,1.7862041105025492
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.22,287,1.322612724004684
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.24,287,1.937230220492587
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.2600000000000002,287,0.7511977058329088
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.2800000000000002,287,1.203270880529716
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.3,287,0.4508382636758573
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.3200000000000003,287,0.8127789958469359
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.34,287,1.3494034439693767
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.36,287,1.5262513390226675
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.38,287,0.6380616940327657
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.4,287,0.9778740367188001
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.42,287,1.0888412174126247
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.44,287,1.0943197780770135
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.46,287,1.0764678197801913
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.48,287,1.649442551454126
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.5,287,2.113082393379426
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.52,287,1.408183486199301
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.54,287,0.5469995919937382
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.56,287,1.4195570478647936
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.58,287,2.1744755573783077
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.6,287,1.373302377310202
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.62,287,0.4967470311590834
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.64,287,1.6343522866844764
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.66,287,1.115584246895734
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.68,287,0.8092219403237747
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.7,287,0.4517452798429794
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.72,287,1.87535218804129
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.74,287,0.7553366117725683
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.7600000000000002,287,1.120525643468847
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.7800000000000002,287,1.0946921823069187
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.8,287,1.5946135166479543
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.8200000000000003,287,1.1270312691383886
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.84,287,0.5851781479396434
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.86,287,0.8453058455268609
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.88,287,1.451331615627254
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.9,287,1.4825679317663
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.92,287,2.1085315444423314
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.94,287,2.030356605500157
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.96,287,1.1353559968974476
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.98,287,0.9174418082655225
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.98,287,1.0939736974192757
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.96,287,0.2666349133249145
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.94,287,0.7852769815028944
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.92,287,0.22423494951724807
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.9,287,1.1277355988950288
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.88,287,1.2487161063250718
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.86,287,1.0314088697569923
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.8400000000000001,287,1.0738091880295222
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.8200000000000001,287,0.8764696627905191
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.8,287,0.6625629870065215
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.78,287,0.7172774523692064
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.76,287,1.3652740565424661
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.74,287,1.147870323380691
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.72,287,0.25791858408609736
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.7,287,1.411914524440611
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.68,287,1.5095315134271023
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.66,287,0.25959349002409066
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.64,287,0.18269782544678217
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.62,287,1.00299157575808
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.6,287,1.1856925564968177
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.5800000000000001,287,0.5353711717244787
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.56,287,0.5172276941443585
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.54,287,0.8816483340573152
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.52,287,0.2746210342677858
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.5,287,1.0331337154783267
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.48,287,1.173048088790062
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.45999999999999996,287,0.6157798249220287
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.44,287,0.2864411062007487
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.42000000000000004,287,0.751074188895721
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.4,287,0.8003105069410572
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.38,287,0.9332595213861845
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.36,287,0.4865145013074766
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.33999999999999997,287,1.6574674219056396
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.32,287,1.4741906056842842
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.30000000000000004,287,0.2832367246936971
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.28,287,0.7513726548077625
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.26,287,0.40729148587779784
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.24,287,1.1805086667955156
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.22,287,2.215985833506738
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.2,287,2.2268134465904086
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.18,287,0.4566846809294313
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.16,287,1.3707227525883436
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.14,287,2.2633471630672353
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.12,287,2.02943068423379
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.1,287,0.8242845838375574
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.08,287,0.5480233995548329
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.060000000000000005,287,0.5879281665360354
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.04,287,0.8281142579750769
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,-0.02,287,0.48404934282915685
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.0,287,0.5135144998511407
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.02,287,1.1941127374229505
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.04,287,1.7142432612754792
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.060000000000000005,287,1.18107579940373
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.08,287,1.4041325542328773
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.1,287,0.5145916682383328
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.12,287,0.4505615830784087
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.14,287,0.9147668121370297
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.16,287,0.8950222953547914
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.18,287,0.7807410724242055
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.2,287,1.2366912098427496
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.22,287,0.9978337266818803
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.24,287,0.7410108026961495
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.26,287,1.6144055365537244
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.28,287,0.6318415687414299
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.30000000000000004,287,1.9243584469641302
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.32,287,1.7573843936150761
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.33999999999999997,287,1.128417618076511
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.36,287,2.4350861136297097
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.38,287,2.1046172868172133
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.4,287,0.37878575287397903
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.42000000000000004,287,1.036274043720069
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.44,287,1.3740764359955817
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.45999999999999996,287,0.9856269970207256
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.48,287,1.2969548123428352
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.5,287,0.5961571974317611
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.52,287,1.2031933639070904
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.54,287,1.375959062129117
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.56,287,0.8797024236291298
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.5800000000000001,287,0.8955449937814256
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.6,287,1.8897242573092423
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.62,287,1.29752369986499
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.64,287,1.7647981001024575
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.66,287,2.239634930035818
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.68,287,1.3008897130995454
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.7,287,0.8031058869229236
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.72,287,2.3204676437525054
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.74,287,2.1159740383640195
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.76,287,0.385386287006124
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.78,287,2.308863851029102
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.8,287,1.4561828582335736
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.8200000000000001,287,0.6251233459525455
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.8400000000000001,287,1.431010553724454
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.86,287,1.4839663056272208
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.88,287,0.17424193974599517
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.9,287,2.032666031026559
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.92,287,2.126886995577419
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.94,287,1.7150203505616546
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.96,287,0.7334111741686629
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,0.98,287,0.9022129468633973
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.0,287,1.4366745866940727
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.02,287,1.435094909545561
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.04,287,1.5147601178446986
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.06,287,0.9749918067166351
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.08,287,0.7685327525679391
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.1,287,1.9014708307375792
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.12,287,1.19037284738127
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.1400000000000001,287,0.8852382131154214
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.16,287,1.8294641099557414
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.18,287,1.4577542853570964
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.2,287,0.8432896592200265
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.22,287,0.19014101201356115
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.24,287,0.95825503706239
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.26,287,1.284205705049712
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.28,287,0.6715942895896352
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.3,287,0.9794969043495989
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.32,287,0.033591181558573595
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.34,287,0.700308663466458
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.36,287,0.3915876013185106
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.3800000000000001,287,0.4952829551555777
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.4000000000000001,287,1.4811693339244194
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.42,287,1.6230657676393485
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.44,287,1.2058182187515576
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.46,287,0.6416901868563756
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.48,287,1.6240137881368384
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.5,287,1.8426160975069563
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.52,287,0.7114762468367689
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.54,287,0.3041518390830649
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.56,287,0.10380032581451523
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.58,287,0.7521712391676124
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6,287,0.7323357195396104
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.62,287,0.6064723311109261
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6400000000000001,287,1.3662580064823018
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.6600000000000001,287,1.7649696577305973
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.68,287,1.5827199049714582
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.7,287,1.8620523003619123
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.72,287,1.4898463242616953
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.74,287,0.4356848807046218
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.76,287,0.7550605456825504
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.78,287,0.5718816322346367
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.8,287,1.1397346978150504
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.82,287,0.1108217628879162
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.84,287,0.7047602885955736
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.86,287,0.566004668778201
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.8800000000000001,287,1.2057848240731401
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.9000000000000001,287,1.1301679486920955
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.92,287,0.7722542268017768
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.94,287,1.0697881522759236
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.96,287,1.6689814616138992
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,1.98,287,1.2296517317475246
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.0,287,0.9740296010432364
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.02,287,0.5967343358209426
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.04,287,1.623360313247238
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.06,287,0.3244303270823544
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.08,287,1.06506446776472
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.1,287,1.471603994023058
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.12,287,0.8850567227591373
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.14,287,1.3710579137553534
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.16,287,1.4972889725986653
ZFM-03321,2022-03-23,c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,2.18,287,0.5432789917833672
