index,subject,date,pid,probe,region,time,n_neurons,pca1,pca2,pca3
169,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.3899999999999997,19,1.2852144801372491,0.5240720340313001,-0.13368625611437535
170,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.41,19,1.3840051789323058,1.118655558563921,0.021718512760982644
171,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.4299999999999997,19,1.5540476352936867,1.2133128961028263,0.0649146791476008
172,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.45,19,1.4114112266882255,0.7756717206149244,0.0239300125343945
173,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.4699999999999998,19,1.21573135610167,-0.09663810536076269,-0.13587886179410577
174,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.49,19,0.7905369610124585,-0.5605211771895943,-0.8337251599228662
175,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.51,19,0.4594773034563048,-0.014586793404763654,-1.680815264569954
176,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.5300000000000002,19,0.7346364767417851,-0.09689475381530804,-1.5726648118784938
177,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.55,19,1.2397685039013395,-1.002056522806502,-0.747847601832997
178,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.5700000000000003,19,1.8766041809455978,-1.090044014765663,-0.3428548991480559
179,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.59,19,2.2277856485259395,-0.007008791798164107,-0.6825145078426582
180,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.6100000000000003,19,1.9571008243126804,0.3159867823970693,-1.349207740558337
181,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.63,19,1.665146876697316,-0.7517453207903101,-1.31828738889613
182,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.6500000000000004,19,1.4328146737750385,-1.55682595858908,-0.6605125230922494
183,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.67,19,1.5327421725968577,-1.0082037473028391,-0.504154446245022
184,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.6900000000000004,19,2.3247919928795304,-0.24747496786998047,-0.703734962775087
185,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.71,19,2.773027191131212,-0.07372368142607863,-0.41020196651227264
186,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.7300000000000004,19,1.848760285099177,0.009898480372428136,-0.18066670476515884
187,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.75,19,0.9346233239424379,0.12891109080294874,-1.1538529826996318
188,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.7700000000000005,19,0.6799112820555514,0.382429400327088,-2.274853548257518
189,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.79,19,0.38621145248412153,-0.05593194955746543,-1.8640321217153983
190,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.81,19,0.5025320772253048,-0.569017921918335,-1.3883224659177926
191,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.83,19,1.614879413507063,-0.4759390269930891,-1.8530493452379675
192,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.8499999999999996,19,2.9686115203424044,-1.0770519827075262,-1.7970060785612247
193,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.87,19,3.5021225169849117,-2.4360343238556483,-0.9470454260287708
194,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.8899999999999997,19,3.2209584045669692,-2.969996348081838,-0.36157341952513594
195,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.91,19,3.090296750696074,-2.61224906898745,-0.5225091482837942
196,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.9299999999999997,19,3.1470166714893204,-2.593811211297988,-0.7011803716230348
197,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.95,19,2.5217168646584636,-2.5821640757397137,-0.7093954139454552
198,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.9699999999999998,19,1.5725351131390313,-2.1942895330583196,-1.6806917471326177
199,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,Hipp,2.99,19,0.9926959303961681,-1.5929021653402573,-2.6062740215706905
0,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.99,22,-1.6581723478641792,-1.6569416924519234,-0.8875165950173676
1,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.97,22,-1.578675109000579,-1.4252376013760804,0.47870116631715465
2,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.95,22,-1.9409694230437726,-1.0075715840065156,1.0902148195899464
3,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.93,22,-2.8569927745558052,-1.1305896435831482,0.8839000909874586
4,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.91,22,-3.2045985477945496,-2.7069917495415727,0.0472837483430634
5,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.89,22,-2.4629860908798373,-3.726951082140548,0.3343864773417766
6,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.87,22,-2.145846181753444,-2.974064715201805,2.074465034781733
7,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.85,22,-2.168449872679383,-1.2710507444966583,2.1778575422972772
8,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.8300000000000001,22,-2.2157411337365582,-0.4469865218343143,1.2494652134525555
9,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.81,22,-2.8109489540925985,-0.8012235261212347,1.535897111183831
10,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.79,22,-3.4081164017975625,-1.3657633479897244,2.319421296878361
11,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.77,22,-2.799077921553811,-1.5528071934970389,2.541731293511636
12,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.75,22,-2.03674047368182,-1.8791504460440827,1.7831795779849706
13,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.73,22,-2.211949420496582,-2.251061572715665,0.7639469814693005
14,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.71,22,-2.2764190443034,-2.434773780241654,0.2824057076883276
15,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.6900000000000001,22,-1.6268207528824057,-2.785634230835586,-0.575998794125909
16,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.67,22,-1.5146715525286194,-2.2970886533938275,-1.475428255256919
17,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.65,22,-1.9348798703426253,-0.771676905262887,-1.4510215026719633
18,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.63,22,-2.141883633711769,-0.3480661206325258,-0.7258403183869784
19,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.61,22,-2.25013711985189,-0.7735275676820368,0.5275864097451972
20,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.59,22,-1.7603834843739306,-1.4195884999016242,0.6220349768549767
21,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.5700000000000001,22,-0.8275797644466114,-1.411636641442462,-1.0049801853703344
22,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.55,22,-0.2095851538364205,-0.5815058944865142,-2.0133915830571096
23,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.53,22,-0.15623958797185727,-0.4421747061343258,-1.8770569321411223
24,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.51,22,-1.1675315155100707,-1.1215796968834006,-1.4429790069531718
25,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.49,22,-2.5676973829558953,-1.2423981964309596,-0.6756291373596874
26,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.47,22,-2.7585828694423262,-0.2801282735162709,0.23382172484974775
27,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.45,22,-1.64022507088385,0.39487820853235917,-1.0214196108418545
28,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.43,22,-1.0725857640092484,0.033886167421981396,-3.757558611306129
29,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.41000000000000003,22,-1.3752907614839456,-0.5312868058925909,-4.0356750860269655
30,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.39,22,-2.5723605550177937,-0.19039338181868562,-1.807001414209914
31,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.37,22,-3.537766718468094,0.484662826224195,0.037895876026369464
32,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.35,22,-2.920700091974342,0.3272051740768266,0.8413408852444263
33,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.33,22,-2.7210107529060203,-0.3742511435055434,1.4884191460631917
34,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.31,22,-3.038355209224487,-0.2009044744506098,1.336769670994586
35,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.29000000000000004,22,-2.482376942169788,0.16552188427438774,0.5328717298220782
36,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.27,22,-1.6145302654996565,-0.2498060097816612,-0.4411423681751605
37,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.25,22,-1.4976566924630639,-1.4613982182270662,-1.2314513985746096
38,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.22999999999999998,22,-2.1718015571810576,-1.702128443731259,-1.0185945200250521
39,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.21000000000000002,22,-2.8781312406000343,-0.5062271993168832,0.15147850613546415
40,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.19,22,-3.569960615208373,0.1918179681969036,1.2658064325318465
41,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.16999999999999998,22,-3.9748873641905744,0.2779387903660816,1.3835923309295293
42,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.15000000000000002,22,-3.4671158204447905,0.2844643289860594,1.1518515105957852
43,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.13,22,-2.7408744011657014,1.0901270462278942,0.8999774227699499
44,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.11,22,-1.7940620785083652,1.7522476803281968,0.3662494677402358
45,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.09,22,-1.5451551693256809,0.8959691695918488,0.7216581105361813
46,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.07,22,-1.8728959639336042,-0.11871973884436346,1.857555101425073
47,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.05,22,-1.8628582484667924,0.09093665474535441,1.6511290498695192
48,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.03,22,-1.7019495588882103,0.10798741907849248,0.5429084947899664
49,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,-0.01,22,-2.188170587039592,-0.009642287013842414,-0.6512459081892622
50,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.01,22,-2.4742924172833285,0.6517015978073822,-1.5659989243905077
51,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.03,22,-1.6479833504581036,0.9987064376326844,-1.618924914408077
52,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.05,22,-0.9809631082460132,1.5879652328028937,-1.7013911174318028
53,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.07,22,-1.417090157114052,2.0012337284945945,-2.3717937922564567
54,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.09,22,-1.8294334752895152,1.2257886626428665,-2.525992372421859
55,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.11,22,-1.4672036001830708,0.08743163216298273,-2.5685440323990996
56,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.13,22,-1.0528214687690276,0.5056184514622378,-2.969610865304422
57,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.15000000000000002,22,-1.5732629730599361,1.7691601782757722,-2.1111901993392714
58,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.16999999999999998,22,-2.7500747983716303,2.069850859442496,-0.5547894008109623
59,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.19,22,-3.4469741783760304,1.7481118613583244,-0.30912365059090124
60,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.21000000000000002,22,-3.558857722829339,2.1095552096489367,-0.48058854625364716
61,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.22999999999999998,22,-3.7736570630036557,2.9913607252140406,-0.17355674739009336
62,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.25,22,-3.7301664149478233,3.491069807027708,-0.7807248943884018
63,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.27,22,-3.474311864554998,4.280428696312271,-1.9954191598053401
64,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.29000000000000004,22,-2.7647132273634725,4.37461000298369,-1.760750810263709
65,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.31,22,-2.315148350529036,3.7043616264126027,0.13994630317884504
66,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.33,22,-2.8957183548888046,3.243826861137532,1.7415299579162518
67,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.35,22,-2.9531845977913793,3.0997769339502694,1.3335750219007483
68,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.37,22,-2.069671194593673,3.493273432673419,0.8077946262690008
69,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.39,22,-1.821328118675219,4.266646710874477,0.9475666153830623
70,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.41000000000000003,22,-1.5863876714778276,4.493108664043247,0.9597890355411058
71,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.43,22,-0.2626940991059393,3.1854661058571523,1.2503302567181027
72,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.45,22,0.28015437570056895,2.0679864569572604,2.2665105859829877
73,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.47,22,-0.5420944402147603,1.7422323115685716,2.3593443167617303
74,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.49,22,-0.6346751728117815,0.7689230301958122,1.7792828874438826
75,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.51,22,0.6183827416505443,-0.3882298246251488,1.9703153462151917
76,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.53,22,1.6803362557728918,-0.6983373117529642,2.824520134971231
77,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.55,22,2.275439645485222,-0.6600146941487768,3.615139916084819
78,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.5700000000000001,22,2.8508333189907527,-0.3623148208286724,4.1372572912679555
79,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.59,22,3.131843237062246,0.4242660762841277,3.4822218360573505
80,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.61,22,3.517408486977798,0.3864617752254488,1.8464559305582562
81,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.63,22,3.9058020472911044,0.03381879497008183,0.6360020894155984
82,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.65,22,3.6894114534987272,0.15921268588228707,0.971083998439645
83,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.67,22,2.6983799125100805,-0.25069549730293156,2.0250620211152497
84,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.6900000000000001,22,2.067526777892751,-0.8695354066011141,2.3254240250600935
85,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.71,22,2.744761450719475,-0.3075378782916833,1.9328155402625897
86,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.73,22,3.8160834830035695,0.1880396760394582,1.6620241249174763
87,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.75,22,4.1149860803561,-0.2298507656534851,1.2056808747507808
88,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.77,22,3.8494411911050017,-0.6405112542773987,-0.1501497017280989
89,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.79,22,4.31033644397293,-0.12525044105476482,-1.4501112621861854
90,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.81,22,4.65486158920165,0.5580995624971105,-1.8607998488941613
91,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.8300000000000001,22,3.9066028890712894,0.28446350318217484,-1.5551355967170666
92,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.85,22,2.951305136201907,0.12320633609165194,-0.5685720452024369
93,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.87,22,3.0728692159095656,0.7582197749522153,0.13365239554702538
94,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.89,22,3.282088378568001,0.9499076740638802,0.35442080889644134
95,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.91,22,2.856585930471982,0.9291529525387258,0.49793674743405014
96,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.93,22,2.3085828516492395,1.7311725224113264,0.1715062854558041
97,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.95,22,2.4871931881929576,2.0584127139109416,-0.7615093425808449
98,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.97,22,3.4018523706127066,1.5654847388780537,-1.4579122503950783
99,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,0.99,22,3.4383268128709195,1.2899461552070972,-1.3116151980833397
100,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.01,22,3.0367154523541324,1.4364288907702236,-0.526341118572208
101,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.03,22,3.2888097313705313,1.704658332731379,0.2700499675575845
102,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.05,22,3.247286844514591,1.348285631446517,0.41845087406693193
103,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.07,22,3.0214758969891062,1.2232532521181476,0.29646247613383714
104,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.09,22,2.9235830886479848,1.551938246879198,-0.5057101879469377
105,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.11,22,3.023847733195829,1.0876509659345106,-1.3760952596695744
106,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.1300000000000001,22,3.372024418022276,0.9255879380620151,-1.6645832229548905
107,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.15,22,3.125785345732543,1.5406093153060334,-0.9618973891773065
108,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.17,22,2.99348351462804,1.5856818176140453,0.5181606871336073
109,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.19,22,2.9530626080314257,0.6310343338959952,1.0611391143383089
110,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.21,22,2.437274271120176,-0.0116470236163296,0.05508402883815047
111,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.23,22,1.7285980721727372,0.3602146514672696,-0.38536795265495516
112,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.25,22,1.2351778086009375,1.2647551987877876,-0.14025392575799364
113,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.27,22,1.1241642791982303,1.7167983078543618,-0.14975939083148834
114,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.29,22,1.3245975117418265,2.1400781876056696,0.2539442180160782
115,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.31,22,1.5498691948490453,2.1267018978028425,1.3435892474786357
116,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.33,22,1.5125611293098695,0.6809840750704924,1.4329779560851206
117,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.35,22,1.4580880046024616,-0.8881171197897092,0.9015371646435916
118,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.37,22,2.2188338672383234,-0.9580927692655401,0.2091546537815646
119,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.3900000000000001,22,2.887299952645431,-0.2040431192029027,-0.37008951413080154
120,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.4100000000000001,22,2.360511626045797,0.4879430493265558,-0.24984821930051687
121,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.43,22,1.2020794836227064,0.4889916417427664,0.17647250864067804
122,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.45,22,0.4118837847106476,0.36743635427039084,0.7352528530054485
123,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.47,22,0.6365698599588014,0.4309730179766031,1.1792607632684922
124,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.49,22,1.5201382892348947,0.1886746162993203,0.8629121937769748
125,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.51,22,2.3159949821833288,0.4798464881522396,0.029624991808664805
126,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.53,22,2.869320350690139,0.9394829733180293,-0.5779317929951697
127,ZFM-03330,2022-02-17,7a82c06b-0e33-454b-a98f-786a4024c1d0,probe00,PPC,1.55,22,2.987945786777091,0.43604416585558453,-0.8916558270198499
