subject,date,pid,probe,region,time,n_neurons,pca_dist
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.52,12,2.579462023832914
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.54,12,2.2614813769387387
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.56,12,2.2075155817259664
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.5800000000000001,12,3.1981134081812446
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.6,12,1.1015581691101817
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.62,12,0.4895287087677352
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.64,12,0.2811102113545862
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.66,12,0.41245644094394973
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.68,12,0.672935851820611
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.7,12,0.06099404855742889
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.72,12,0.8137237125134303
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.74,12,0.9434028515296304
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.76,12,1.1154148385981124
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.78,12,0.6903422620621787
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.8,12,0.5136585715469629
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.8200000000000001,12,0.24612559088789604
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.8400000000000001,12,1.0077633285731877
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.86,12,0.9725719496285059
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.88,12,0.41460775094663077
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.9,12,0.3485213948335943
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.92,12,1.014341485670929
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.94,12,0.7712466030109921
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.96,12,0.8148357963110723
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,0.98,12,0.5220378445898957
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.0,12,0.5697613715139568
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.02,12,0.558465796970561
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.04,12,0.5350947344764576
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.06,12,0.1661303430638544
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.08,12,0.6350925140776076
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.1,12,1.0191935469433164
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.12,12,0.4511207762653505
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.1400000000000001,12,0.6877743342079597
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.16,12,0.5818749868842114
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.18,12,0.18166835851408444
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.2,12,0.21504375321634542
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.22,12,0.07027329146915685
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.24,12,0.30116394748728337
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.26,12,0.129402472032185
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.28,12,0.427958419598489
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.3,12,0.5568949895385452
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.32,12,0.40740924849224747
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.34,12,1.227354359012434
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.36,12,1.1532047043162381
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.3800000000000001,12,0.46299852453839224
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.4000000000000001,12,0.6634736412436734
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.42,12,0.6016630402334983
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.44,12,0.4091252943752063
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.46,12,0.8588999249986146
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.48,12,0.3076468587052901
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.5,12,0.6607627707163616
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.52,12,0.39066160366559266
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.54,12,0.44084549520897437
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.56,12,0.3888664715782001
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.58,12,0.36498895237715223
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.6,12,0.4865890985351882
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.62,12,0.33652060167875697
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.6400000000000001,12,0.6171461586172995
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.6600000000000001,12,0.8266065633798612
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.68,12,0.16101701663002715
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.7,12,0.5421502275612741
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.72,12,0.5806609551646268
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.74,12,0.49713269839995883
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.76,12,0.45491501907066845
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.78,12,0.4292953929342357
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.8,12,0.6567984221248764
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.82,12,0.5782166866990837
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.84,12,0.6619872629073518
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.86,12,0.390602074500833
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.8800000000000001,12,0.3785584176949416
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.9000000000000001,12,0.8934033673248105
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.92,12,0.6886525975519759
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.94,12,0.4187903854338784
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.96,12,0.347983093797591
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,1.98,12,0.8845492417938614
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.0,12,0.551783829657583
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.02,12,1.0213920989217278
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.04,12,1.3579037716363367
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.06,12,0.48791720048149984
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.08,12,1.047672630639016
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.1,12,0.7254403611318058
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.12,12,0.1318409322504581
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.14,12,0.6515843869449195
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.16,12,0.771455392118404
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.18,12,0.6097823923063784
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.2,12,0.2651970050665616
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.22,12,0.4896289172508609
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.24,12,0.21338062384007556
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.2600000000000002,12,0.11135504330837026
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.2800000000000002,12,0.6074909702458862
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.3,12,0.5285150513724738
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.3200000000000003,12,0.5276358983858712
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.34,12,0.635325192764517
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.36,12,0.7290046856781669
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.38,12,0.971067764396048
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.4,12,0.5684380275019937
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.42,12,0.5888149018456705
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.44,12,0.4965427770345568
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.46,12,0.8830348286704465
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.48,12,0.6207916672222701
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.5,12,1.2894406688826006
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.52,12,1.1976745040526244
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.54,12,0.9006824125617757
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.56,12,1.3295687592511831
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.58,12,0.6146537356825325
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.6,12,0.8630700603700303
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.62,12,0.7389035333573747
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.64,12,0.7024319512961735
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.66,12,1.2339076385994259
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.68,12,0.49218098807909333
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.7,12,0.670825762905659
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.72,12,0.9919630804892006
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.74,12,0.43752431647650436
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.7600000000000002,12,0.33068454546741993
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.7800000000000002,12,0.7523991503505748
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.8,12,0.327580017335126
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.8200000000000003,12,0.23336157001876542
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.84,12,0.8687054125583338
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.86,12,0.9984076164868263
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.88,12,0.26584224250278454
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.9,12,0.898388345570415
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.92,12,0.48143069309559783
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.94,12,0.6223185996303114
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.96,12,0.7996508023867134
ZFM-04122,2022-05-10,fb97e357-0c74-43a4-9556-1f18d6d63f9d,probe00,Hipp,2.98,12,0.42498870019448803
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.98,17,1.5714055157374112
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.96,17,1.6148393873247409
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.94,17,1.2432307271982055
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.92,17,1.7149964495452115
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.9,17,2.901645863443106
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.88,17,2.06478210869485
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.86,17,1.7513740490685572
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.8400000000000001,17,2.4903103790557015
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.8200000000000001,17,1.1977129665191928
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.8,17,0.6627355640900094
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.78,17,1.1333960291134002
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.76,17,0.9155376532833023
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.74,17,0.945871727465215
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.72,17,0.6968471508216392
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.7,17,0.6611936303362385
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.68,17,0.5626454706012282
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.66,17,0.8063656351604025
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.64,17,0.9234631269211437
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.62,17,0.7718157766746897
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.6,17,1.7765716103085716
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.5800000000000001,17,0.694768405336538
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.56,17,0.8133274597442135
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.54,17,0.3729335877062029
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.52,17,0.24777294446061188
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.5,17,0.7346502676923474
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.48,17,0.8060321152359182
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.45999999999999996,17,1.0740015849264823
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.44,17,0.6831182625885874
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.42000000000000004,17,0.7681227887427444
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.4,17,0.6926728743201098
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.38,17,0.6381860358500442
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.36,17,0.2628179837564078
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.33999999999999997,17,0.903929986115634
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.32,17,0.30588419577691744
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.30000000000000004,17,0.30356254236005115
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.28,17,0.3626801378457198
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.26,17,0.7060687986266381
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.24,17,0.3682400144863461
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.22,17,0.9748363188625828
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.2,17,0.9370378364443792
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.18,17,0.5268329186078451
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.16,17,0.9773313626777401
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.14,17,1.6362482858031353
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.12,17,2.3155632106845676
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.1,17,1.224180951046989
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.08,17,0.6064932999162004
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.060000000000000005,17,1.430039477849547
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.04,17,1.80653421508654
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,-0.02,17,1.3768003509274631
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.0,17,0.5291527549691819
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.02,17,0.6699217051895492
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.04,17,1.0270612830252661
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.060000000000000005,17,0.841409364839466
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.08,17,0.9845211844744373
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.1,17,1.1751535013105077
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.12,17,0.5321474059533013
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.14,17,0.49941506242419026
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.16,17,1.0416372331085229
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.18,17,1.2965026359158334
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.2,17,0.6066722126532647
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.22,17,0.33077959520134803
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.24,17,0.5357253479042121
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.26,17,0.3859228132945126
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.28,17,0.7406150822066092
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.30000000000000004,17,0.9310923029565031
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.32,17,1.4553754349881736
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.33999999999999997,17,0.8655380919535297
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.36,17,1.6466894287623843
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.38,17,2.0046260999677354
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.4,17,1.2325927184362475
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.42000000000000004,17,1.9263506519623317
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.44,17,0.8371558843026166
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.45999999999999996,17,1.5269689209974975
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.48,17,0.042114828845152795
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.5,17,1.7241115356950247
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.52,17,1.0933076718495334
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.54,17,0.6783413505195828
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.56,17,1.4062625429437359
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.5800000000000001,17,2.110394095476202
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.6,17,0.5631230146008454
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.62,17,1.1881403397115191
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.64,17,1.4839616094571186
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.66,17,0.49876941211053755
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.68,17,0.5404787355842019
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.7,17,0.734824481348951
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.72,17,1.550232544129462
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.74,17,0.9422512280275631
ZFM-03324,2022-04-14,15589ad2-9972-445e-bf76-faffbffa56d8,probe01,M2,0.76,17,0.3289433992390405
