pid,eid,probe,subject,cluster_id,regions,type
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,160,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,159,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,157,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,140,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,135,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,129,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,214,ORBvl5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,258,ORBvl5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,590,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,125,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,525,aco,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,523,aco,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,522,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,520,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,519,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,518,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,336,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,516,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,471,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,469,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,468,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,466,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,464,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,459,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,481,MOs5,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,333,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,332,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,331,ORBvl6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,287,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,289,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,299,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,300,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,301,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,306,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,307,ORBvl6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,308,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,310,ORBvl6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,314,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,319,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,320,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,323,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,326,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,327,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,457,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,456,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,452,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,451,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,393,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,388,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,385,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,382,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,380,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,379,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,377,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,373,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,372,MOs6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,371,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,366,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,357,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,355,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,354,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,350,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,400,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,280,ORBvl6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,401,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,413,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,446,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,444,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,442,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,438,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,435,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,432,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,431,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,430,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,429,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,426,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,425,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,423,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,421,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,418,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,414,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,409,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,341,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,277,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,534,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,672,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,671,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,667,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,666,MOs5,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,532,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,662,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,658,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,654,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,653,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,649,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,648,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,647,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,673,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,645,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,640,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,639,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,636,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,632,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,630,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,624,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,623,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,612,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,610,ORBvl6a,FS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,609,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,605,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,604,ORBvl6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,641,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,674,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,664,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,693,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,535,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,536,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,537,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,539,AON,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,552,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,556,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,557,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,563,ORBl2/3,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,579,ORBvl5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,675,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,349,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,698,OLF,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,711,FRP6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,717,MOs6a,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,720,MOs5,RS
985672f4-4308-4f68-84ac-0d10acad84bb,91e629f5-f161-44e4-8dd0-15954c602f02,probe00,ZFM-02181,724,MOs5,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,22,AIp5,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,1,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,2,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,4,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,10,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,148,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,146,SSp-bfd6a,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,140,AIp5,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,134,AIp5,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,131,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,128,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,18,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,17,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,139,AIp5,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,135,AIp5,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,107,SSp-bfd6a,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,11,AIp2/3,RS
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,86,ccb,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,84,ccb,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,79,CP,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,71,CP,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,62,ec,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,57,VISC6a,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,37,AIp5,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,35,AIp5,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,14,AIp2/3,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,106,SSp-bfd6a,Und.
012b5077-8d45-491e-99f9-76721d139be5,993e5fba-085a-4ddb-ae8d-06ccf2d7447a,probe00,ZFM-01802,59,VISC6a,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,366,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,391,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,390,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,376,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,372,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,367,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,21,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,23,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,41,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,44,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,63,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,72,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,91,PIR,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,136,EPd,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,156,EPd,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,165,EPd,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,178,EPd,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,184,ec,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,245,CP,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,255,CP,Und.
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,394,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,398,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,400,CP,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,407,VL,FS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,577,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,555,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,365,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,540,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,532,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,518,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,515,CP,RS
a693580e-8dea-4b31-a9e4-5266b1d22855,a8b5714d-2b1b-4902-9060-a6b205686682,probe00,ZFM-03323,504,EPd,RS
