,log_likelihood,n_states,region,subject,pid
12,-1368.9794239137916,14,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
13,-1359.8083028368146,15,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
14,-1348.6615999386088,16,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
15,-1349.35791542011,17,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
16,-1357.7563506381573,18,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
17,-1360.5065636392167,19,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
18,-1369.3184976082628,20,Striatum,ZFM-04083,307f9e04-5beb-4a91-a3be-fe3b5c37ed7c
0,-2095.6769802279305,2,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-2047.4162942434752,3,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-2032.5959401023836,4,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-2000.3666778941013,5,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-1990.0705751620721,6,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-1987.050180406806,7,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-1982.7601767577635,8,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-1990.742553447592,9,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-1975.1625925891842,10,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-1971.6448998539197,11,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-1978.5944199982175,12,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-1975.3584233573538,13,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-1976.412548166848,14,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-1977.7636301071125,15,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-1974.5559914315904,16,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-1972.7129537173264,17,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-1975.2252701473053,18,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-1972.6791809406322,19,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-1977.5569925142174,20,Hippocampus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-19417.826587955602,2,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
1,-19235.0937562904,3,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
2,-19062.956359141288,4,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
3,-18893.796647523966,5,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
4,-18884.34117495062,6,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
5,-18841.498533470476,7,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
6,-18804.299375231905,8,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
7,-18789.878544906172,9,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
8,-18772.030090920904,10,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
9,-18735.258061088694,11,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
10,-18691.625995540184,12,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
11,-18725.980288898176,13,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
12,-18714.321051126233,14,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
13,-18733.341270235145,15,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
14,-18682.096540250932,16,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
15,-18656.361106161195,17,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
16,-18607.23077950044,18,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
17,-18658.186622263685,19,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
18,-18659.89809413091,20,Thalamus,ZFM-04083,5d2acdf4-b7f6-4545-b72c-ee88a64b81c5
0,-6167.900403484238,2,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-6092.992089316564,3,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-6020.468605408225,4,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-5972.093132057822,5,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-5956.466717947846,6,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-5911.681175271307,7,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-5899.15447635671,8,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-5901.566161815596,9,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-5892.480396897093,10,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-5878.167881797317,11,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-5856.039720433857,12,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-5854.757762405411,13,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-5850.334881399585,14,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-5847.688177209693,15,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-5839.986459967335,16,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-5844.812327397933,17,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-5848.579557584217,18,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-5862.922206651652,19,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-5838.893720593074,20,Hippocampus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-20262.749143028745,2,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
1,-19989.876827565848,3,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
2,-19909.09558192989,4,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
3,-19825.40990199339,5,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
4,-19770.55838096765,6,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
5,-19742.46288006222,7,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
6,-19715.970751780158,8,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
7,-19637.358236968033,9,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
8,-19630.091446758768,10,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
9,-19617.742302832026,11,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
10,-19628.735898375096,12,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
11,-19571.09266445203,13,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
12,-19562.526322848447,14,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
13,-19588.01562096299,15,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
14,-19565.54621240775,16,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
15,-19550.180763853066,17,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
16,-19545.16144095375,18,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
17,-19569.857328727863,19,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
18,-19535.87432071471,20,Thalamus,ZFM-04083,87ddbc18-7a81-49f7-a9fb-d0add506ee27
0,-12750.688871572154,2,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-12342.732263024212,3,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-12231.247866799255,4,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-12160.950813685082,5,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-12106.927625853692,6,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-12096.61492795047,7,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-12062.37320417655,8,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-12037.085595393546,9,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-12050.904445413365,10,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-12000.028695017676,11,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-11983.464890319181,12,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-11957.398762564193,13,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-11961.884887859636,14,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-11964.851672865663,15,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-11948.576620858428,16,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-11926.805688005104,17,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-11900.386572474074,18,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-11914.912989764476,19,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-11919.059308681808,20,Hippocampus,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-4482.675140631882,2,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
1,-4425.69038283516,3,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
2,-4408.106141076589,4,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
3,-4379.8796781003675,5,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
4,-4357.977707960194,6,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
5,-4369.725456606864,7,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
6,-4331.6829600420515,8,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
7,-4335.717090600496,9,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
8,-4340.601038738657,10,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
9,-4335.477988523316,11,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
10,-4314.745493023579,12,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
11,-4339.26505141489,13,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
12,-4312.410854681204,14,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
13,-4324.0235426229965,15,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
14,-4316.7092225568,16,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
15,-4323.426517328186,17,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
16,-4315.723154055502,18,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
17,-4321.650418441825,19,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
18,-4323.779734136213,20,Sensory,ZFM-04080,8f914cf1-3466-4fa4-a49d-a8c9182da684
0,-3353.6052092947225,2,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-3332.241124626148,3,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-3329.167042217495,4,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-3332.253242014101,5,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-3328.727966661701,6,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-3329.9420976429687,7,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-3325.8310719499855,8,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-3324.4140489209226,9,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-3324.4041676174966,10,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-3319.2828927570818,11,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-3329.4496803939837,12,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-3322.1410630463515,13,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-3329.163770640096,14,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-3329.053576749057,15,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-3316.8683307428164,16,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-3324.5820535974076,17,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-3329.013250571984,18,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-3326.814773568433,19,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-3321.394661049043,20,Amygdala,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-4162.3227406819815,2,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
1,-4136.32132924524,3,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
2,-4125.8722017869,4,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
3,-4122.997121247462,5,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
4,-4122.227738767612,6,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
5,-4110.19586538255,7,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
6,-4134.108271658836,8,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
7,-4114.026614540179,9,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
8,-4116.531114348372,10,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
9,-4112.6888081812795,11,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
10,-4116.469331800707,12,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
11,-4122.365491803623,13,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
12,-4119.769613175883,14,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
13,-4116.879548563056,15,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
14,-4125.097541064226,16,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
15,-4129.7947173647235,17,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
16,-4123.094582552854,18,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
17,-4125.158346130353,19,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
18,-4116.5947606877435,20,Hippocampus,ZFM-04080,a0651da1-582c-4df1-ae78-4eafef6b17dc
0,-11233.293365626942,2,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-10796.348746595733,3,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-10598.88310966695,4,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-10442.184164838716,5,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-10373.845307314581,6,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-10346.145519500602,7,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-10312.561298656185,8,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-10239.738785335663,9,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-10235.059325755548,10,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-10205.599326930434,11,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-10192.730260159322,12,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-10191.30177590876,13,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-10131.213534573932,14,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-10156.761703022696,15,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-10123.839650427388,16,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-10166.781929606997,17,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-10138.237491801898,18,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-10129.314764341012,19,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-10097.454724633915,20,Hippocampus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-13676.179826778683,2,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-13616.322321204443,3,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-13413.750085165424,4,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-13341.745978584428,5,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-13350.450292058082,6,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-13283.549001544927,7,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-13258.341453418961,8,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-13243.192985008067,9,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-13229.313294795427,10,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-13239.348216869696,11,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-13206.779558151895,12,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-13238.951128233371,13,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-13215.986471125894,14,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-13215.557129661349,15,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-13236.827828253032,16,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-13232.349963247865,17,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-13198.522131518537,18,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-13175.103208678009,19,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-13162.52032771564,20,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-5873.6842251639955,2,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-5859.4934726425545,3,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-5825.244102578712,4,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-5815.36197562783,5,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-5818.194301264152,6,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-5801.055407767595,7,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-5812.927678393686,8,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-5795.824028566556,9,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-5807.772376529383,10,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-5797.361493481083,11,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-5799.325835688625,12,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-5793.09074696295,13,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-5806.306524984646,14,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-5798.4520533715895,15,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-5804.237951646155,16,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-5800.377624172022,17,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-5800.178118453356,18,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-5809.801790860943,19,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-5817.4280577592235,20,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-12166.090747230586,2,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-12068.372904872682,3,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-12030.524378279984,4,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-12002.699375441634,5,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-11993.440869195452,6,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-11960.876467465858,7,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-11965.980212784016,8,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-11933.047916580137,9,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-11898.67153040546,10,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-11906.652699925407,11,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-11915.282899979396,12,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-11926.412765787289,13,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-11867.366016380216,14,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-11905.9975333697,15,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-11883.180750348532,16,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-11881.130405542346,17,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-11882.673739269612,18,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-11869.929225551652,19,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-11894.802034092914,20,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-9149.503509261445,2,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-9084.726372882282,3,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-9055.63075604885,4,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-9004.496829204141,5,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-8980.97017251579,6,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-8973.366852237843,7,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-8957.848804910955,8,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-8942.985496893125,9,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-8908.12747539729,10,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-8921.81899410262,11,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-8910.870847978718,12,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-8882.946076636557,13,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-8855.898080527084,14,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-8858.381252106825,15,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-8904.925988767322,16,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-8860.440420541407,17,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-8856.133341488767,18,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-8860.594752941066,19,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-8858.85919842417,20,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-5879.088907089011,2,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
